triplet_name,shape_name,RT
type_1,sonce_lok.png,768.1992
type_1,purple_circle.png,1951.4293
type_1,turquoise_cross.png,3068.6737
type_2,lila_stick.png,971.179
type_2,fuxia_flag.png,1959.983
type_2,green_pentagonn.png,873.2361
type_2,lime_moon.png,1079.2422
type_2,fuxia_flag.png,981.6784
type_2,green_pentagonn.png,1103.628
type_3,blue_triangle.png,1100.3761
type_3,grey_arrow.png,1422.8662
type_3,burgundy_spaka.png,1206.1329
type_1,yellow_srp.png,1319.8479
type_1,turquoisedark_yes.png,1205.3539
type_1,red_heart.png,2247.9772
type_1,sonce_lok.png,1010.7215
type_1,turquoisedark_yes.png,844.6685
type_1,pink_purple_asterix.png,924.0801
type_1,yellow_srp.png,1041.7293
type_1,purple_circle.png,1359.0952
type_1,black_arrow.png,2725.4139
type_3,blue_triangle.png,1421.9908
type_3,orange_square.png,1253.1713
type_3,pink_hourglass.png,958.5802
type_3,blue_triangle.png,1080.3081
type_3,grey_arrow.png,1003.1233
type_3,brown_diamond.png,1388.4278
type_2,lila_stick.png,845.1606
type_2,oceanblue_splash.png,1008.7131
type_2,pale_cross.png,1081.5411
type_2,lime_moon.png,851.9824
type_2,oceanblue_splash.png,931.8529
type_2,pale_cross.png,941.9355
type_3,blue_triangle.png,824.0868
type_3,orange_square.png,882.6309
type_3,frog_kot.png,914.3747
type_2,lila_stick.png,990.3134
type_2,oceanblue_splash.png,1194.4085
type_2,pale_cross.png,801.7006
type_3,blue_triangle.png,930.0436
type_3,orange_square.png,2071.0695
type_3,frog_kot.png,902.8968
type_1,yellow_srp.png,786.0878
type_1,turquoisedark_yes.png,1005.7726
type_1,red_heart.png,839.1188
type_1,yellow_srp.png,835.9879
type_1,purple_circle.png,981.9432
type_1,black_arrow.png,798.2115
type_3,blue_triangle.png,1332.0298
type_3,orange_square.png,2075.774
type_3,pink_hourglass.png,1057.3166
type_2,lila_stick.png,1438.9481
type_2,fuxia_flag.png,719.1315
type_2,green_pentagonn.png,907.4465
type_2,lime_moon.png,839.3175
type_2,oceanblue_splash.png,1143.7861
type_2,pale_cross.png,944.936
type_1,sonce_lok.png,1118.1707
type_1,purple_circle.png,1203.3208
type_1,turquoise_cross.png,894.1644
type_3,blue_triangle.png,1709.9949
type_3,grey_arrow.png,1062.2067
type_3,brown_diamond.png,1241.707
type_3,blue_triangle.png,1389.9442
type_3,grey_arrow.png,970.4242
type_3,burgundy_spaka.png,1227.3988
type_2,lime_moon.png,1073.4655
type_2,fuxia_flag.png,1131.4133
type_2,green_pentagonn.png,978.6988
type_1,sonce_lok.png,1372.721
type_1,turquoisedark_yes.png,992.1436
type_1,pink_purple_asterix.png,1120.7194
type_2,lila_stick.png,1174.368
type_2,oceanblue_splash.png,771.2345
type_2,pale_cross.png,1023.9242
type_1,sonce_lok.png,582.7484
type_1,turquoisedark_yes.png,846.6918
type_1,pink_purple_asterix.png,794.7335
type_3,blue_triangle.png,950.8477
type_3,orange_square.png,609.7546
type_3,frog_kot.png,854.2126
type_3,blue_triangle.png,862.7143
type_3,orange_square.png,856.0756
type_3,pink_hourglass.png,1234.9029
type_2,lila_stick.png,847.7217
type_2,fuxia_flag.png,831.4293
type_2,green_pentagonn.png,2819.8002
type_1,yellow_srp.png,1562.4356
type_1,turquoisedark_yes.png,942.1661
type_1,red_heart.png,861.6334
type_2,lime_moon.png,876.8585
type_2,fuxia_flag.png,1241.4066
type_2,green_pentagonn.png,1101.8883
type_2,lime_moon.png,597.1736
type_2,oceanblue_splash.png,642.7445
type_2,pale_cross.png,621.111
type_3,blue_triangle.png,913.7492
type_3,grey_arrow.png,1027.3614
type_3,burgundy_spaka.png,674.3283
type_1,yellow_srp.png,796.8536
type_1,purple_circle.png,1515.3103
type_1,black_arrow.png,1152.3005
type_3,blue_triangle.png,994.7596
type_3,grey_arrow.png,1060.2529
type_3,brown_diamond.png,1094.7529
type_1,sonce_lok.png,929.9605
type_1,purple_circle.png,862.7897
type_1,turquoise_cross.png,927.7367
type_2,lime_moon.png,1049.4387
type_2,oceanblue_splash.png,1107.126
type_2,pale_cross.png,1429.6884
type_2,lila_stick.png,1769.66
type_2,oceanblue_splash.png,775.5463
type_2,pale_cross.png,939.9168
type_1,sonce_lok.png,1078.1277
type_1,purple_circle.png,865.5298
type_1,turquoise_cross.png,711.681
type_2,lila_stick.png,1112.936
type_2,fuxia_flag.png,715.9899
type_2,green_pentagonn.png,823.4139
type_2,lime_moon.png,937.4634
type_2,fuxia_flag.png,981.9299
type_2,green_pentagonn.png,1256.0785
type_3,blue_triangle.png,788.0446
type_3,orange_square.png,840.3897
type_3,frog_kot.png,1210.1757
type_3,blue_triangle.png,817.6403
type_3,grey_arrow.png,819.6519
type_3,brown_diamond.png,1367.9113
type_1,yellow_srp.png,756.9679
