triplet_name,shape_name,RT
type_1,burgundy_spaka.png,2224.6166
type_1,red_heart.png,2154.8523
type_1,oceanblue_splash.png,2108.707
type_3,black_arrow.png,2566.6302
type_3,orange_square.png,1991.3056
type_3,lime_moon.png,1997.0807
type_2,pink_hourglass.png,2098.0149
type_2,turquoise_cross.png,1835.1509
type_2,brown_diamond.png,1774.5814
type_1,sonce_lok.png,1820.8044
type_1,red_heart.png,1921.6558
type_1,yellow_srp.png,1912.0792
type_2,pale_cross.png,2237.6952
type_2,purple_circle.png,1868.7233
type_2,turquoisedark_yes.png,1832.4166
type_3,black_arrow.png,1813.4784
type_3,fuxia_flag.png,1771.5962
type_3,lila_stick.png,1523.1099
type_3,black_arrow.png,1609.1404
type_3,fuxia_flag.png,1657.249
type_3,blue_triangle.png,1632.6436
type_1,sonce_lok.png,1520.0977
type_1,pink_purple_asterix.png,1363.2363
type_1,grey_arrow.png,1592.1588
type_1,burgundy_spaka.png,1364.4349
type_1,pink_purple_asterix.png,1824.6702
type_1,green_pentagonn.png,1953.2545
type_2,pink_hourglass.png,3657.372
type_2,purple_circle.png,1967.7699
type_2,turquoisedark_yes.png,2232.8048
type_2,pale_cross.png,2612.9171
type_2,turquoise_cross.png,2001.6099
type_2,brown_diamond.png,2472.3589
type_3,black_arrow.png,1597.6892
type_3,orange_square.png,1621.0052
type_3,frog_kot.png,1574.6402
type_2,pale_cross.png,1484.1973
type_2,turquoise_cross.png,1579.1172
type_2,brown_diamond.png,2211.7735
type_2,pale_cross.png,920.4609001
type_2,purple_circle.png,2549.8133
type_2,turquoisedark_yes.png,1600.1242
type_1,sonce_lok.png,1944.922
type_1,pink_purple_asterix.png,1795.7335
type_1,grey_arrow.png,1425.0903
type_1,burgundy_spaka.png,1551.3733
type_1,pink_purple_asterix.png,2361.0411
type_1,green_pentagonn.png,2565.6456
type_3,black_arrow.png,1630.5879
type_3,orange_square.png,1696.5984
type_3,frog_kot.png,3426.2308
type_3,black_arrow.png,1595.8348
type_3,fuxia_flag.png,1568.1773
type_3,blue_triangle.png,3073.1561
type_2,pink_hourglass.png,1692.6704
type_2,turquoise_cross.png,1541.0069
type_2,brown_diamond.png,2054.2331
type_3,black_arrow.png,1538.2469
type_3,orange_square.png,3438.3968
type_3,lime_moon.png,2699.2804
type_1,sonce_lok.png,1819.101
type_1,red_heart.png,1700.4217
type_1,yellow_srp.png,2142.7139
type_1,burgundy_spaka.png,2190.2918
type_1,red_heart.png,1620.012
type_1,oceanblue_splash.png,1696.3284
type_2,pink_hourglass.png,3815.0762
type_2,purple_circle.png,2614.7317
type_2,turquoisedark_yes.png,2018.8449
type_3,black_arrow.png,3024.316
type_3,fuxia_flag.png,1281.8909
type_3,lila_stick.png,1953.5125
type_2,pale_cross.png,3284.1078
type_2,turquoise_cross.png,2732.1912
type_2,brown_diamond.png,1367.6034
type_2,pink_hourglass.png,1576.4002
type_2,turquoise_cross.png,1364.2564
type_2,brown_diamond.png,1388.238
type_3,black_arrow.png,1386.9113
type_3,orange_square.png,1926.2965
type_3,frog_kot.png,2280.8639
type_3,black_arrow.png,1093.9278
type_3,fuxia_flag.png,1474.3966
type_3,blue_triangle.png,1747.7501
type_3,black_arrow.png,1000.5807
type_3,orange_square.png,1556.2013
type_3,lime_moon.png,1118.4804
type_3,black_arrow.png,1140.3149
type_3,fuxia_flag.png,1251.2799
type_3,lila_stick.png,1767.8897
type_2,pale_cross.png,1407.9344
type_2,purple_circle.png,1086.3157
type_2,turquoisedark_yes.png,1450.9767
type_1,sonce_lok.png,1024.1085
type_1,pink_purple_asterix.png,1751.629
type_1,grey_arrow.png,1440.7385
type_1,burgundy_spaka.png,1422.1317
type_1,pink_purple_asterix.png,1027.4513
type_1,green_pentagonn.png,3646.7652
type_2,pink_hourglass.png,1295.3357
type_2,purple_circle.png,3712.483
type_2,turquoisedark_yes.png,2935.222
type_1,burgundy_spaka.png,1024.2962
type_1,red_heart.png,1176.128
type_1,oceanblue_splash.png,1389.2642
type_1,sonce_lok.png,975.9142
type_1,red_heart.png,2161.0211
type_1,yellow_srp.png,1265.1431
type_3,black_arrow.png,943.663
type_3,fuxia_flag.png,1056.9557
type_3,blue_triangle.png,1528.3086
type_2,pale_cross.png,1934.6307
type_2,turquoise_cross.png,1194.8162
type_2,brown_diamond.png,1400.853
type_2,pale_cross.png,878.9351
type_2,purple_circle.png,962.1215999
type_2,turquoisedark_yes.png,1464.3009
type_1,burgundy_spaka.png,1386.8157
type_1,pink_purple_asterix.png,761.1413
type_1,green_pentagonn.png,1589.1126
type_1,sonce_lok.png,2004.3234
type_1,red_heart.png,2287.2933
type_1,yellow_srp.png,782.5151001
type_3,black_arrow.png,1388.8683
type_3,orange_square.png,727.9048
