triplet_name,shape_name,RT
type_3,blue_triangle.png,3526.2725
type_3,black_arrow.png,3263.6277
type_3,fuxia_flag.png,2858.6209
type_2,green_pentagonn.png,3160.7494
type_2,pink_hourglass.png,5251.0558
type_2,burgundy_spaka.png,5087.1497
type_2,lila_stick.png,3748.0662
type_2,pink_hourglass.png,6638.3342
type_2,burgundy_spaka.png,3884.1315
type_3,blue_triangle.png,4983.7559
type_3,turquoisedark_yes.png,4447.2519
type_3,orange_square.png,5432.6493
type_2,green_pentagonn.png,6077.5176
type_2,grey_arrow.png,6730.5578
type_2,lime_moon.png,5464.257
type_3,blue_triangle.png,5981.6737
type_3,turquoisedark_yes.png,4361.8735
type_3,yellow_srp.png,6246.8477
type_1,frog_kot.png,3328.7672
type_1,pale_cross.png,3564.7553
type_1,pink_purple_asterix.png,3642.2884
type_1,frog_kot.png,3619.3816
type_1,purple_circle.png,4456.1692
type_1,brown_diamond.png,5925.3672
type_2,lila_stick.png,5886.8086
type_2,grey_arrow.png,5179.7953
type_2,lime_moon.png,4599.5983
type_3,blue_triangle.png,8562.3402
type_3,black_arrow.png,6587.5235
type_3,oceanblue_splash.png,5761.5245
type_1,red_heart.png,5187.9257
type_1,pale_cross.png,4082.2272
type_1,sonce_lok.png,4166.2965
type_1,red_heart.png,3735.4787
type_1,purple_circle.png,3666.4949
type_1,turquoise_cross.png,3958.1006
type_2,green_pentagonn.png,3881.9629
type_2,grey_arrow.png,3932.4687
type_2,lime_moon.png,4544.6535
type_2,lila_stick.png,3347.661
type_2,grey_arrow.png,3477.161
type_2,lime_moon.png,3698.56
type_1,red_heart.png,4613.7867
type_1,pale_cross.png,6287.8273
type_1,sonce_lok.png,4841.8126
type_3,blue_triangle.png,4357.3685
type_3,black_arrow.png,4770.3852
type_3,oceanblue_splash.png,4356.1423
type_1,frog_kot.png,4620.4538
type_1,purple_circle.png,3593.7047
type_1,brown_diamond.png,3610.8121
type_1,frog_kot.png,3736.7637
type_1,pale_cross.png,4182.117
type_1,pink_purple_asterix.png,3280.1086
type_2,lila_stick.png,3430.2286
type_2,pink_hourglass.png,2724.6218
type_2,burgundy_spaka.png,2824.1132
type_3,blue_triangle.png,4668.0612
type_3,black_arrow.png,3167.3285
type_3,fuxia_flag.png,4220.096
type_3,blue_triangle.png,3872.8767
type_3,turquoisedark_yes.png,3692.5348
type_3,orange_square.png,2609.8847
type_1,red_heart.png,2250.742
type_1,purple_circle.png,2518.5509
type_1,turquoise_cross.png,2369.8915
type_3,blue_triangle.png,7243.1093
type_3,turquoisedark_yes.png,3164.1889
type_3,yellow_srp.png,2239.108
type_2,green_pentagonn.png,1860.2377
type_2,pink_hourglass.png,1868.1647
type_2,burgundy_spaka.png,1921.7781
type_1,frog_kot.png,1970.1959
type_1,pale_cross.png,1846.5752
type_1,pink_purple_asterix.png,2079.4392
type_2,lila_stick.png,2176.0608
type_2,grey_arrow.png,2026.831
type_2,lime_moon.png,2052.2476
type_3,blue_triangle.png,11455.005
type_3,turquoisedark_yes.png,2089.3231
type_3,orange_square.png,2245.6025
type_3,blue_triangle.png,5313.1895
type_3,black_arrow.png,1921.6907
type_3,oceanblue_splash.png,1981.6615
type_2,green_pentagonn.png,2046.6257
type_2,pink_hourglass.png,1719.6543
type_2,burgundy_spaka.png,1680.3302
type_1,frog_kot.png,1885.3921
type_1,purple_circle.png,1959.2293
type_1,brown_diamond.png,1891.3045
type_3,blue_triangle.png,9803.0618
type_3,black_arrow.png,2252.9475
type_3,fuxia_flag.png,2530.798
type_1,red_heart.png,1794.0915
type_1,pale_cross.png,4367.7144
type_1,sonce_lok.png,2483.2185
type_3,blue_triangle.png,5253.549
type_3,turquoisedark_yes.png,2510.8183
type_3,yellow_srp.png,2168.9849
type_2,lila_stick.png,2082.342
type_2,pink_hourglass.png,2141.263
type_2,burgundy_spaka.png,1928.4859
type_2,green_pentagonn.png,2161.8814
type_2,grey_arrow.png,2873.7991
type_2,lime_moon.png,2567.4658
type_1,red_heart.png,2097.4697
type_1,purple_circle.png,1965.8068
type_1,turquoise_cross.png,1922.9297
type_1,red_heart.png,1303.2732
type_1,purple_circle.png,1568.5749
type_1,turquoise_cross.png,1838.9652
type_1,red_heart.png,1808.5316
type_1,pale_cross.png,2151.9873
type_1,sonce_lok.png,1850.8926
type_2,lila_stick.png,1865.5054
type_2,pink_hourglass.png,2734.6416
type_2,burgundy_spaka.png,2578.1476
type_3,blue_triangle.png,11296.7513
type_3,turquoisedark_yes.png,2467.703
type_3,orange_square.png,2595.2254
type_2,green_pentagonn.png,2463.6053
type_2,grey_arrow.png,2341.4988
type_2,lime_moon.png,2227.0521
type_3,blue_triangle.png,4760.5193
type_3,black_arrow.png,1889.2313
type_3,fuxia_flag.png,2324.7079
type_1,frog_kot.png,2340.9953
type_1,purple_circle.png,2080.3639
type_1,brown_diamond.png,1948.5627
type_2,lila_stick.png,2090.0305
type_2,grey_arrow.png,2089.117
type_2,lime_moon.png,2155.2596
type_1,frog_kot.png,2284.8182
type_1,pale_cross.png,2164.385
type_1,pink_purple_asterix.png,2067.6721
type_3,blue_triangle.png,4582.6039
type_3,turquoisedark_yes.png,1761.9912
type_3,yellow_srp.png,1921.1255
type_2,green_pentagonn.png,2190.7516
type_2,pink_hourglass.png,2291.7564
type_2,burgundy_spaka.png,2150.9565
type_3,blue_triangle.png,6126.8847
type_3,black_arrow.png,1838.2967
type_3,oceanblue_splash.png,1824.9788
type_2,green_pentagonn.png,1712.7068
type_2,grey_arrow.png,1919.0996
type_2,lime_moon.png,1876.5759
type_1,red_heart.png,1847.4035
type_1,pale_cross.png,1887.1777
type_1,sonce_lok.png,1973.4443
type_1,frog_kot.png,2044.7684
type_1,purple_circle.png,1933.1052
type_1,brown_diamond.png,2134.8974
type_2,lila_stick.png,1884.273
type_2,grey_arrow.png,2044.2155
type_2,lime_moon.png,2113.028
type_1,red_heart.png,1944.4494
type_1,purple_circle.png,1874.0211
type_1,turquoise_cross.png,2029.1953
type_2,green_pentagonn.png,2181.5394
type_2,pink_hourglass.png,2079.2594
type_2,burgundy_spaka.png,1831.8149
type_3,blue_triangle.png,7744.7012
type_3,black_arrow.png,1734.8183
type_3,oceanblue_splash.png,1927.7602
type_3,blue_triangle.png,5773.1057
type_3,turquoisedark_yes.png,1785.5436
type_3,orange_square.png,1863.4595
type_2,lila_stick.png,1777.7697
type_2,pink_hourglass.png,1855.3348
type_2,burgundy_spaka.png,1920.9226
type_1,frog_kot.png,1812.2401
type_1,pale_cross.png,1707.6494
type_1,pink_purple_asterix.png,1979.6806
type_3,blue_triangle.png,6357.7096
type_3,black_arrow.png,1697.8133
type_3,fuxia_flag.png,1828.7922
type_3,blue_triangle.png,3534.4574
type_3,turquoisedark_yes.png,1744.9633
type_3,yellow_srp.png,1905.1352
type_1,frog_kot.png,1667.0982
type_1,purple_circle.png,1641.4327
type_1,brown_diamond.png,1636.7346
type_2,lila_stick.png,1526.4495
type_2,pink_hourglass.png,1343.5179
type_2,burgundy_spaka.png,1594.8267
type_2,green_pentagonn.png,1675.9323
type_2,grey_arrow.png,1738.0701
type_2,lime_moon.png,1691.7474
type_3,blue_triangle.png,3101.3497
type_3,turquoisedark_yes.png,2195.4838
type_3,orange_square.png,1771.1391
type_1,red_heart.png,1749.8694
type_1,purple_circle.png,1833.1919
type_1,turquoise_cross.png,1938.4285
type_1,frog_kot.png,1943.8784
type_1,pale_cross.png,1724.103
type_1,pink_purple_asterix.png,1923.159
type_2,lila_stick.png,1689.7534
type_2,grey_arrow.png,1817.1989
type_2,lime_moon.png,1683.0412
type_2,green_pentagonn.png,1670.8547
type_2,pink_hourglass.png,1794.7724
type_2,burgundy_spaka.png,1747.72
type_3,blue_triangle.png,2770.3518
type_3,turquoisedark_yes.png,1592.2875
type_3,yellow_srp.png,694.3597
type_3,blue_triangle.png,2981.446
type_3,black_arrow.png,1071.9492
type_3,oceanblue_splash.png,1161.2314
type_1,red_heart.png,1144.441
type_1,pale_cross.png,1269.1034
type_1,sonce_lok.png,1225.6932
type_3,blue_triangle.png,2212.9304
type_3,black_arrow.png,1197.9148
type_3,fuxia_flag.png,1482.8402
type_3,blue_triangle.png,3129.7574
type_3,turquoisedark_yes.png,1291.8244
type_3,orange_square.png,1285.8977
type_3,blue_triangle.png,2687.1386
type_3,black_arrow.png,1327.9929
type_3,oceanblue_splash.png,1330.5841
type_3,blue_triangle.png,2725.3006
type_3,turquoisedark_yes.png,1105.1362
type_3,yellow_srp.png,1054.4261
type_1,frog_kot.png,1146.8301
type_1,purple_circle.png,1093.0113
type_1,brown_diamond.png,1069.2638
type_2,lila_stick.png,1211.2882
type_2,grey_arrow.png,1210.1723
type_2,lime_moon.png,1215.5566
type_1,frog_kot.png,1527.3353
type_1,pale_cross.png,1494.3537
type_1,pink_purple_asterix.png,1249.9398
type_2,lila_stick.png,1414.4714
type_2,pink_hourglass.png,1389.6165
type_2,burgundy_spaka.png,1397.928
type_1,red_heart.png,1382.427
type_1,pale_cross.png,1442.9264
type_1,sonce_lok.png,1459.0929
type_3,blue_triangle.png,7657.3425
type_3,black_arrow.png,1179.2812
type_3,fuxia_flag.png,1359.8266
type_2,green_pentagonn.png,1844.9399
type_2,grey_arrow.png,1451.2892
type_2,lime_moon.png,1304.9773
type_2,green_pentagonn.png,1253.8595
type_2,pink_hourglass.png,1315.8447
type_2,burgundy_spaka.png,1236.7169
type_1,red_heart.png,1259.2329
type_1,purple_circle.png,1227.1575
type_1,turquoise_cross.png,1292.9512
type_2,green_pentagonn.png,1273.4777
type_2,grey_arrow.png,1242.3487
type_2,lime_moon.png,1175.3643
type_1,frog_kot.png,1250.0801
type_1,purple_circle.png,1231.7549
type_1,brown_diamond.png,1204.2078
type_2,lila_stick.png,1231.7119
type_2,grey_arrow.png,1262.0259
type_2,lime_moon.png,1307.5946
type_3,blue_triangle.png,3037.1012
type_3,black_arrow.png,2278.0319
type_3,oceanblue_splash.png,1460.581
type_3,blue_triangle.png,3889.1804
type_3,turquoisedark_yes.png,1185.5304
type_3,yellow_srp.png,1381.0128
type_1,red_heart.png,1170.6838
type_1,pale_cross.png,1262.776
type_1,sonce_lok.png,1166.6787
type_1,frog_kot.png,1151.8494
type_1,pale_cross.png,1160.4703
type_1,pink_purple_asterix.png,1216.3565
type_2,green_pentagonn.png,1161.5242
type_2,pink_hourglass.png,975.986
type_2,burgundy_spaka.png,757.4327
type_3,blue_triangle.png,3325.7306
type_3,turquoisedark_yes.png,701.6211
type_3,orange_square.png,747.5547
type_2,lila_stick.png,692.4703
type_2,pink_hourglass.png,651.0712
type_2,burgundy_spaka.png,520.9504
type_1,red_heart.png,413.7512
type_1,purple_circle.png,457.8778
type_1,turquoise_cross.png,606.8945
type_3,blue_triangle.png,3539.5214
type_3,black_arrow.png,860.6127
type_3,fuxia_flag.png,1293.8134
type_2,lila_stick.png,902.572
type_2,grey_arrow.png,848.6067
type_2,lime_moon.png,831.1109
type_1,frog_kot.png,1074.6326
type_1,pale_cross.png,821.5228
type_1,pink_purple_asterix.png,439.6178
type_1,red_heart.png,1042.7453
type_1,pale_cross.png,571.134
type_1,sonce_lok.png,550.4354
type_1,frog_kot.png,1183.7955
type_1,purple_circle.png,478.2892
type_1,brown_diamond.png,696.5942
type_2,green_pentagonn.png,1248.4962
type_2,pink_hourglass.png,451.0543
type_2,burgundy_spaka.png,690.2427
type_3,blue_triangle.png,10129.8754
type_3,black_arrow.png,442.4854
type_3,oceanblue_splash.png,673.3133
type_3,blue_triangle.png,5526.9878
type_3,turquoisedark_yes.png,514.4883
type_3,yellow_srp.png,498.4246
type_3,blue_triangle.png,3543.1805
type_3,black_arrow.png,463.7935
type_3,fuxia_flag.png,431.1114
type_1,red_heart.png,887.8243
type_1,purple_circle.png,425.399
type_1,turquoise_cross.png,405.6881
type_3,blue_triangle.png,2038.6896
type_3,turquoisedark_yes.png,422.4405
type_3,orange_square.png,411.2115
type_2,lila_stick.png,425.619
type_2,pink_hourglass.png,417.7026
type_2,burgundy_spaka.png,435.6065
type_2,green_pentagonn.png,439.4701
type_2,grey_arrow.png,428.3461
type_2,lime_moon.png,498.4931
type_2,lila_stick.png,758.6443
type_2,grey_arrow.png,559.7995
type_2,lime_moon.png,452.4033
type_3,blue_triangle.png,5616.1758
type_3,black_arrow.png,544.7203
type_3,fuxia_flag.png,749.6847
type_1,red_heart.png,645.1418
type_1,pale_cross.png,645.3215
type_1,sonce_lok.png,623.9829
type_3,blue_triangle.png,2318.797
type_3,black_arrow.png,493.0975
type_3,oceanblue_splash.png,497.1318
type_1,frog_kot.png,523.8325
type_1,purple_circle.png,501.3744
type_1,brown_diamond.png,471.9461
type_3,blue_triangle.png,2356.3348
type_3,turquoisedark_yes.png,441.7445
type_3,orange_square.png,383.1386
type_2,green_pentagonn.png,358.0016
type_2,pink_hourglass.png,406.0851
type_2,burgundy_spaka.png,458.8051
type_1,frog_kot.png,402.3885
type_1,pale_cross.png,509.0431
type_1,pink_purple_asterix.png,490.4127
type_2,lila_stick.png,419.0056
type_2,pink_hourglass.png,426.8625
type_2,burgundy_spaka.png,476.6594
type_3,blue_triangle.png,1781.4428
type_3,turquoisedark_yes.png,392.9322
type_3,yellow_srp.png,388.9737
type_1,red_heart.png,413.4581
type_1,purple_circle.png,438.3855
type_1,turquoise_cross.png,418.0703
type_2,green_pentagonn.png,373.4084
type_2,grey_arrow.png,424.3315
type_2,lime_moon.png,421.0546
type_1,frog_kot.png,531.4932
type_1,pale_cross.png,575.033
type_1,pink_purple_asterix.png,669.7362
type_2,green_pentagonn.png,1509.594
type_2,grey_arrow.png,478.6598
type_2,lime_moon.png,461.189
type_1,red_heart.png,476.1968
type_1,pale_cross.png,660.6746
type_1,sonce_lok.png,533.1469
type_2,lila_stick.png,432.1995
type_2,pink_hourglass.png,1129.8872
type_2,burgundy_spaka.png,1087.3389
type_1,red_heart.png,465.5517
type_1,purple_circle.png,772.5065
type_1,turquoise_cross.png,905.4741
type_3,blue_triangle.png,3247.8486
type_3,black_arrow.png,556.32
type_3,fuxia_flag.png,583.466
type_3,blue_triangle.png,1550.59
type_3,black_arrow.png,478.8929
type_3,oceanblue_splash.png,461.7328
type_2,green_pentagonn.png,513.8247
type_2,pink_hourglass.png,453.8048
type_2,burgundy_spaka.png,475.8465
type_3,blue_triangle.png,1692.0219
type_3,turquoisedark_yes.png,475.5077
type_3,yellow_srp.png,479.5529
type_2,lila_stick.png,421.5497
type_2,grey_arrow.png,452.1322
type_2,lime_moon.png,563.9672
type_1,frog_kot.png,466.7066
type_1,purple_circle.png,529.4037
type_1,brown_diamond.png,534.0941
type_3,blue_triangle.png,1946.6788
type_3,turquoisedark_yes.png,429.6737
type_3,orange_square.png,419.2747
type_1,frog_kot.png,397.248
type_1,pale_cross.png,397.5553
type_1,pink_purple_asterix.png,411.7791
type_1,red_heart.png,406.8813
type_1,pale_cross.png,397.5044
type_1,sonce_lok.png,458.2041
type_3,blue_triangle.png,1324.5049
type_3,black_arrow.png,421.8184
type_3,oceanblue_splash.png,667.6871
type_1,red_heart.png,497.5536
type_1,purple_circle.png,457.8546
type_1,turquoise_cross.png,777.3362
type_2,lila_stick.png,450.2984
type_2,pink_hourglass.png,531.0316
type_2,burgundy_spaka.png,538.7102
type_3,blue_triangle.png,1359.6193
type_3,black_arrow.png,427.6052
type_3,fuxia_flag.png,459.2537
type_1,frog_kot.png,456.324
type_1,purple_circle.png,489.9263
type_1,brown_diamond.png,495.6585
type_3,blue_triangle.png,1392.2042
type_3,turquoisedark_yes.png,463.8674
type_3,orange_square.png,454.0881
type_2,green_pentagonn.png,454.891
type_2,pink_hourglass.png,446.8747
type_2,burgundy_spaka.png,467.4497
type_2,lila_stick.png,502.0784
type_2,grey_arrow.png,426.5615
type_2,lime_moon.png,439.8539
type_2,green_pentagonn.png,518.1511
type_2,grey_arrow.png,427.7177
type_2,lime_moon.png,476.5138
type_3,blue_triangle.png,1274.5252
type_3,turquoisedark_yes.png,531.7203
type_3,yellow_srp.png,491.4072
type_3,blue_triangle.png,1451.1057
type_3,turquoisedark_yes.png,465.0238
type_3,orange_square.png,469.2965
type_2,lila_stick.png,491.0247
type_2,pink_hourglass.png,501.4921
type_2,burgundy_spaka.png,501.0778
type_1,red_heart.png,474.1179
type_1,pale_cross.png,472.3429
type_1,sonce_lok.png,424.2538
type_2,green_pentagonn.png,489.964
type_2,grey_arrow.png,470.023
type_2,lime_moon.png,571.4813
type_3,blue_triangle.png,1301.0505
type_3,black_arrow.png,479.3185
type_3,oceanblue_splash.png,1903.4508
type_2,lila_stick.png,521.7935
type_2,grey_arrow.png,432.117
type_2,lime_moon.png,448.8048
type_1,red_heart.png,478.9498
type_1,purple_circle.png,463.0894
type_1,turquoise_cross.png,453.1532
type_3,blue_triangle.png,1066.8717
type_3,turquoisedark_yes.png,420.6688
type_3,yellow_srp.png,451.7095
type_1,frog_kot.png,431.5853
type_1,purple_circle.png,477.2917
type_1,brown_diamond.png,410.4755
type_1,frog_kot.png,441.908
type_1,pale_cross.png,414.8223
type_1,pink_purple_asterix.png,454.1946
type_3,blue_triangle.png,1338.9649
type_3,black_arrow.png,431.3591
type_3,fuxia_flag.png,460.6768
type_2,green_pentagonn.png,429.2896
type_2,pink_hourglass.png,446.4075
type_2,burgundy_spaka.png,420.6675
type_3,blue_triangle.png,1570.3808
type_3,black_arrow.png,399.0577
type_3,fuxia_flag.png,497.9847
type_3,blue_triangle.png,951.5003
type_3,turquoisedark_yes.png,424.3283
type_3,orange_square.png,441.2923
type_1,frog_kot.png,437.445
type_1,purple_circle.png,438.8959
type_1,brown_diamond.png,436.4053
type_1,red_heart.png,460.5251
type_1,purple_circle.png,437.8832
type_1,turquoise_cross.png,437.6538
type_2,green_pentagonn.png,448.1985
type_2,grey_arrow.png,451.0478
type_2,lime_moon.png,466.1034
type_3,blue_triangle.png,1750.6853
type_3,black_arrow.png,435.8767
type_3,oceanblue_splash.png,468.1792
type_3,blue_triangle.png,1064.6353
type_3,turquoisedark_yes.png,449.4933
type_3,yellow_srp.png,443.421
type_2,lila_stick.png,472.4205
type_2,grey_arrow.png,437.4683
type_2,lime_moon.png,475.9012
type_2,lila_stick.png,432.7995
type_2,pink_hourglass.png,453.4806
type_2,burgundy_spaka.png,446.1133
type_2,green_pentagonn.png,513.7472
type_2,pink_hourglass.png,445.1828
type_2,burgundy_spaka.png,456.8357
type_1,red_heart.png,498.9863
type_1,pale_cross.png,440.2795
type_1,sonce_lok.png,432.3275
type_1,frog_kot.png,535.0972
type_1,pale_cross.png,510.2301
type_1,pink_purple_asterix.png,509.3812
type_1,frog_kot.png,501.9351
type_1,pale_cross.png,475.1807
type_1,pink_purple_asterix.png,494.9392
type_2,green_pentagonn.png,532.1743
type_2,pink_hourglass.png,468.0507
type_2,burgundy_spaka.png,495.8828
type_2,lila_stick.png,621.0193
type_2,pink_hourglass.png,502.4355
type_2,burgundy_spaka.png,553.6054
type_2,green_pentagonn.png,500.9566
type_2,grey_arrow.png,573.6743
type_2,lime_moon.png,554.0108
type_3,blue_triangle.png,3228.7411
type_3,black_arrow.png,475.1075
type_3,fuxia_flag.png,545.9755
type_3,blue_triangle.png,1364.068
type_3,black_arrow.png,473.9707
type_3,oceanblue_splash.png,562.3402
type_1,frog_kot.png,713.7543
type_1,purple_circle.png,521.6111
type_1,brown_diamond.png,594.4925
type_3,blue_triangle.png,2289.6977
type_3,turquoisedark_yes.png,485.2955
type_3,yellow_srp.png,412.2423
type_1,red_heart.png,483.7885
type_1,pale_cross.png,495.2158
type_1,sonce_lok.png,467.3712
type_3,blue_triangle.png,2388.9491
type_3,turquoisedark_yes.png,459.7038
type_3,orange_square.png,479.8415
type_2,lila_stick.png,438.9899
type_2,grey_arrow.png,431.727
type_2,lime_moon.png,436.1582
type_1,red_heart.png,341.3092
type_1,purple_circle.png,407.3203
type_1,turquoise_cross.png,389.0917
type_1,frog_kot.png,829.797
type_1,pale_cross.png,379.4626
type_1,pink_purple_asterix.png,397.308
type_3,blue_triangle.png,1483.5815
type_3,black_arrow.png,381.1355
type_3,oceanblue_splash.png,486.5074
type_2,lila_stick.png,424.588
type_2,pink_hourglass.png,439.4081
type_2,burgundy_spaka.png,381.8433
type_1,red_heart.png,440.3407
type_1,purple_circle.png,408.4859
type_1,turquoise_cross.png,446.3898
type_2,green_pentagonn.png,434.8838
type_2,pink_hourglass.png,428.2377
type_2,burgundy_spaka.png,439.13
type_2,lila_stick.png,480.1511
type_2,grey_arrow.png,471.1215
type_2,lime_moon.png,470.493
type_2,green_pentagonn.png,553.8455
type_2,grey_arrow.png,451.0951
type_2,lime_moon.png,457.3288
type_1,frog_kot.png,524.5333
type_1,purple_circle.png,914.1039
type_1,brown_diamond.png,614.2628
type_3,blue_triangle.png,16404.6387
type_3,turquoisedark_yes.png,462.9423
type_3,orange_square.png,468.2093
type_3,blue_triangle.png,1446.2201
type_3,black_arrow.png,491.5861
type_3,fuxia_flag.png,507.3592
type_1,red_heart.png,468.7121
type_1,pale_cross.png,479.4837
type_1,sonce_lok.png,512.0438
type_3,blue_triangle.png,1049.0018
type_3,turquoisedark_yes.png,426.2442
type_3,yellow_srp.png,453.4895
type_3,blue_triangle.png,1157.018
type_3,turquoisedark_yes.png,396.4818
type_3,orange_square.png,461.7859
type_1,red_heart.png,591.3146
type_1,purple_circle.png,525.1664
type_1,turquoise_cross.png,704.5893
type_1,frog_kot.png,491.2584
type_1,purple_circle.png,451.4068
type_1,brown_diamond.png,493.7367
type_2,lila_stick.png,500.8136
type_2,grey_arrow.png,475.3511
type_2,lime_moon.png,516.2723
type_2,green_pentagonn.png,463.2081
type_2,pink_hourglass.png,481.4528
type_2,burgundy_spaka.png,474.7057
type_3,blue_triangle.png,2078.2863
type_3,black_arrow.png,411.3913
type_3,oceanblue_splash.png,443.305
type_3,blue_triangle.png,1003.2696
type_3,black_arrow.png,397.3735
type_3,fuxia_flag.png,442.8005
type_2,lila_stick.png,514.2596
type_2,pink_hourglass.png,374.2957
type_2,burgundy_spaka.png,382.2723
type_1,frog_kot.png,358.5578
type_1,pale_cross.png,410.8957
type_1,pink_purple_asterix.png,415.7297
type_3,blue_triangle.png,955.0142
type_3,turquoisedark_yes.png,354.2416
type_3,yellow_srp.png,324.9546
type_2,green_pentagonn.png,327.5388
type_2,grey_arrow.png,316.8683
type_2,lime_moon.png,361.2934
type_1,red_heart.png,347.8783
type_1,pale_cross.png,344.0992
type_1,sonce_lok.png,365.6714
type_1,red_heart.png,415.4042
type_1,pale_cross.png,427.0274
type_1,sonce_lok.png,395.9694
type_3,blue_triangle.png,937.1444
type_3,black_arrow.png,381.9286
type_3,oceanblue_splash.png,380.0029
type_2,green_pentagonn.png,430.8311
type_2,grey_arrow.png,404.4636
type_2,lime_moon.png,411.5414
type_3,blue_triangle.png,936.6215
type_3,black_arrow.png,381.8656
type_3,fuxia_flag.png,384.4552
type_1,frog_kot.png,408.1959
type_1,purple_circle.png,377.5273
type_1,brown_diamond.png,364.9864
type_2,lila_stick.png,361.9916
type_2,pink_hourglass.png,371.9283
type_2,burgundy_spaka.png,403.464
type_1,frog_kot.png,398.0863
type_1,pale_cross.png,414.2768
type_1,pink_purple_asterix.png,442.7285
type_2,green_pentagonn.png,437.8113
type_2,pink_hourglass.png,490.5775
type_2,burgundy_spaka.png,407.3235
type_3,blue_triangle.png,916.0267
type_3,turquoisedark_yes.png,370.5446
type_3,yellow_srp.png,346.6763
type_1,red_heart.png,389.6046
type_1,purple_circle.png,371.6466
type_1,turquoise_cross.png,420.8928
type_3,blue_triangle.png,369.927
type_3,turquoisedark_yes.png,1076.3341
type_3,orange_square.png,469.4168
type_2,lila_stick.png,415.4765
type_2,grey_arrow.png,390.0888
type_2,lime_moon.png,415.8306
type_3,blue_triangle.png,1157.7386
type_3,turquoisedark_yes.png,442.382
type_3,yellow_srp.png,428.5099
type_3,blue_triangle.png,429.605
type_3,black_arrow.png,1813.6039
type_3,fuxia_flag.png,534.1115
type_2,green_pentagonn.png,521.0005
type_2,grey_arrow.png,415.4223
type_2,lime_moon.png,377.5701
type_1,red_heart.png,452.7171
type_1,purple_circle.png,432.2393
type_1,turquoise_cross.png,421.3589
type_1,frog_kot.png,492.2317
type_1,pale_cross.png,434.7899
type_1,pink_purple_asterix.png,443.0914
type_3,blue_triangle.png,1271.6497
type_3,black_arrow.png,384.2094
type_3,oceanblue_splash.png,354.6326
type_1,red_heart.png,360.4275
type_1,pale_cross.png,365.9448
type_1,sonce_lok.png,405.7644
type_1,frog_kot.png,485.3542
type_1,purple_circle.png,447.6231
type_1,brown_diamond.png,487.1439
type_3,blue_triangle.png,938.2444
type_3,turquoisedark_yes.png,401.1961
type_3,orange_square.png,375.1352
type_2,lila_stick.png,410.6357
type_2,grey_arrow.png,401.5711
type_2,lime_moon.png,423.4502
type_2,green_pentagonn.png,446.0318
type_2,pink_hourglass.png,382.317
type_2,burgundy_spaka.png,409.7958
type_2,lila_stick.png,397.8147
type_2,pink_hourglass.png,398.2834
type_2,burgundy_spaka.png,395.5868
type_2,green_pentagonn.png,431.7792
type_2,grey_arrow.png,428.8544
type_2,lime_moon.png,402.7168
type_3,blue_triangle.png,936.3966
type_3,turquoisedark_yes.png,322.4898
type_3,orange_square.png,363.1537
type_3,blue_triangle.png,351.921
type_3,turquoisedark_yes.png,1584.2085
type_3,yellow_srp.png,543.3426
type_2,lila_stick.png,422.2966
type_2,grey_arrow.png,437.9673
type_2,lime_moon.png,481.344
type_2,green_pentagonn.png,448.4539
type_2,pink_hourglass.png,386.1867
type_2,burgundy_spaka.png,457.9302
type_1,red_heart.png,432.9716
type_1,pale_cross.png,399.9864
type_1,sonce_lok.png,458.3358
type_1,frog_kot.png,528.2116
type_1,pale_cross.png,477.4313
type_1,pink_purple_asterix.png,488.4699
type_1,frog_kot.png,482.9959
type_1,purple_circle.png,539.5363
type_1,brown_diamond.png,434.4166
type_3,blue_triangle.png,1627.3695
type_3,black_arrow.png,420.383
type_3,fuxia_flag.png,408.4961
type_1,red_heart.png,427.3849
type_1,purple_circle.png,405.6315
type_1,turquoise_cross.png,443.6394
type_2,lila_stick.png,451.448
type_2,pink_hourglass.png,411.7131
type_2,burgundy_spaka.png,437.8041
type_3,blue_triangle.png,1186.547
type_3,black_arrow.png,385.806
type_3,oceanblue_splash.png,421.1706
type_3,blue_triangle.png,474.8256
type_3,turquoisedark_yes.png,764.9906
type_3,yellow_srp.png,419.1926
type_3,blue_triangle.png,810.1282
type_3,black_arrow.png,437.5623
type_3,oceanblue_splash.png,473.0564
type_1,frog_kot.png,491.91
type_1,purple_circle.png,426.0239
type_1,brown_diamond.png,398.4083
type_2,green_pentagonn.png,454.367
type_2,pink_hourglass.png,457.7145
type_2,burgundy_spaka.png,447.2419
type_1,frog_kot.png,485.3755
type_1,pale_cross.png,454.5911
type_1,pink_purple_asterix.png,468.217
type_2,lila_stick.png,482.3825
type_2,pink_hourglass.png,479.46
