triplet_name,shape_name,RT
type_3,black_arrow.png,33517.4779
type_3,red_heart.png,4326.5986
type_3,frog_kot.png,5789.5987
type_2,yellow_srp.png,7273.1914
type_2,green_pentagonn.png,7144.68
type_2,oceanblue_splash.png,6428.3354
type_1,purple_circle.png,8404.6967
type_1,pink_purple_asterix.png,5755.3977
type_1,orange_square.png,10628.9754
type_1,turquoisedark_yes.png,5386.5158
type_1,pink_purple_asterix.png,5682.7574
type_1,fuxia_flag.png,10651.2267
type_2,yellow_srp.png,7742.1367
type_2,sonce_lok.png,18825.8012
type_2,lime_moon.png,7859.1073
type_1,purple_circle.png,7631.3369
type_1,grey_arrow.png,8428.615
type_1,brown_diamond.png,12042.9841
type_3,black_arrow.png,4828.1873
type_3,pink_hourglass.png,12800.8133
type_3,turquoise_cross.png,7204.8806
type_2,lila_stick.png,14904.1214
type_2,green_pentagonn.png,7819.4849
type_2,oceanblue_splash.png,5706.856
type_2,lila_stick.png,7282.2773
type_2,sonce_lok.png,4021.8122
type_2,lime_moon.png,3579.1939
type_3,black_arrow.png,2962.044
type_3,red_heart.png,7435.82
type_3,blue_triangle.png,6163.7644
type_3,black_arrow.png,3986.781
type_3,pink_hourglass.png,3705.4448
type_3,burgundy_spaka.png,6727.9818
type_1,turquoisedark_yes.png,6032.2106
type_1,grey_arrow.png,4887.5708
type_1,pale_cross.png,7857.5555
type_3,black_arrow.png,4999.1713
type_3,pink_hourglass.png,3193.1616
type_3,burgundy_spaka.png,4957.5885
type_2,lila_stick.png,3528.5097
type_2,green_pentagonn.png,4558.2694
type_2,oceanblue_splash.png,2717.7447
type_2,yellow_srp.png,6011.8262
type_2,sonce_lok.png,3419.2981
type_2,lime_moon.png,1554.8299
type_1,purple_circle.png,11761.1436
type_1,grey_arrow.png,2917.5012
type_1,brown_diamond.png,5570.8819
type_1,turquoisedark_yes.png,4823.7839
type_1,grey_arrow.png,2872.6495
type_1,pale_cross.png,3183.3846
type_3,black_arrow.png,2747.5936
type_3,red_heart.png,3248.5824
type_3,frog_kot.png,3239.7937
type_1,turquoisedark_yes.png,4361.1084
type_1,pink_purple_asterix.png,4041.683
type_1,fuxia_flag.png,5188.9768
type_1,purple_circle.png,2272.4099
type_1,pink_purple_asterix.png,1956.6444
type_1,orange_square.png,4085.9517
type_2,lila_stick.png,3968.511
type_2,sonce_lok.png,1928.1146
type_2,lime_moon.png,1097.1575
type_3,black_arrow.png,2478.4686
type_3,red_heart.png,2182.1554
type_3,blue_triangle.png,2339.0813
type_3,black_arrow.png,1833.2113
type_3,pink_hourglass.png,2038.7117
type_3,turquoise_cross.png,4968.0179
type_2,yellow_srp.png,4135.6405
type_2,green_pentagonn.png,4187.6128
type_2,oceanblue_splash.png,2488.8647
type_2,yellow_srp.png,2534.3835
type_2,green_pentagonn.png,3051.9349
type_2,oceanblue_splash.png,2532.1085
type_1,purple_circle.png,3155.2579
type_1,pink_purple_asterix.png,1949.9571
type_1,orange_square.png,3199.7623
type_3,black_arrow.png,2209.573
type_3,red_heart.png,1338.4942
type_3,blue_triangle.png,2166.4667
type_3,black_arrow.png,1800.8992
type_3,pink_hourglass.png,1652.2747
type_3,turquoise_cross.png,3109.9255
type_3,black_arrow.png,1920.1899
type_3,red_heart.png,2034.6929
type_3,frog_kot.png,1943.5208
type_2,lila_stick.png,3758.4535
type_2,sonce_lok.png,1953.8262
type_2,lime_moon.png,1786.6717
type_1,turquoisedark_yes.png,2629.9028
type_1,pink_purple_asterix.png,3259.2801
type_1,fuxia_flag.png,3720.0958
type_2,yellow_srp.png,4853.7114
type_2,sonce_lok.png,1881.0599
type_2,lime_moon.png,1938.1255
type_2,lila_stick.png,2588.5392
type_2,green_pentagonn.png,1863.7913
type_2,oceanblue_splash.png,1684.5321
type_1,purple_circle.png,4053.9814
type_1,grey_arrow.png,3335.5408
type_1,brown_diamond.png,6636.7069
type_1,turquoisedark_yes.png,2792.0229
