triplet_name,shape_name,RT
type_1,lila_stick.png,2270.758
type_1,frog_kot.png,2908.3171
type_1,lime_moon.png,3052.9628
type_2,oceanblue_splash.png,3264.284
type_2,fuxia_flag.png,2664.2096
type_2,pink_purple_asterix.png,2470.2224
type_3,purple_circle.png,2786.4207
type_3,orange_square.png,3140.6308
type_3,burgundy_spaka.png,2968.4395
type_2,grey_arrow.png,2367.7386
type_2,turquoise_cross.png,2720.9338
type_2,pink_hourglass.png,2889.5788
type_3,purple_circle.png,2265.9964
type_3,yellow_srp.png,2866.9167
type_3,red_heart.png,2778.7406
type_2,grey_arrow.png,2422.0945
type_2,fuxia_flag.png,2648.2068
type_2,pink_purple_asterix.png,2728.376
type_3,purple_circle.png,2180.7676
type_3,yellow_srp.png,2909.2242
type_3,turquoisedark_yes.png,2574.2306
type_3,purple_circle.png,2064.134
type_3,orange_square.png,2995.615
type_3,sonce_lok.png,2241.2094
type_1,lila_stick.png,2221.0579
type_1,brown_diamond.png,2197.8633
type_1,blue_triangle.png,1931.0966
type_1,black_arrow.png,2991.7145
type_1,frog_kot.png,1939.8468
type_1,green_pentagonn.png,2454.1125
type_2,oceanblue_splash.png,1679.3219
type_2,turquoise_cross.png,2301.7789
type_2,pink_hourglass.png,1994.6253
type_1,black_arrow.png,2459.0426
type_1,brown_diamond.png,2419.0909
type_1,pale_cross.png,2408.6854
type_2,grey_arrow.png,2704.3251
type_2,fuxia_flag.png,3598.7291
type_2,pink_purple_asterix.png,1612.5371
type_1,lila_stick.png,2605.0042
type_1,brown_diamond.png,2761.7006
type_1,blue_triangle.png,2297.5933
type_3,purple_circle.png,2179.7019
type_3,yellow_srp.png,2282.9352
type_3,red_heart.png,2753.5547
type_3,purple_circle.png,1708.3176
type_3,orange_square.png,2373.1248
type_3,burgundy_spaka.png,1952.726
type_2,grey_arrow.png,2674.7002
type_2,turquoise_cross.png,2279.1021
type_2,pink_hourglass.png,3075.757
type_3,purple_circle.png,2087.228
type_3,yellow_srp.png,3172.7531
type_3,turquoisedark_yes.png,2613.965
type_2,oceanblue_splash.png,2107.3361
type_2,turquoise_cross.png,2036.7461
type_2,pink_hourglass.png,3244.3723
type_1,black_arrow.png,2210.5455
type_1,brown_diamond.png,2756.883
type_1,pale_cross.png,2704.599
type_1,lila_stick.png,2097.2186
type_1,frog_kot.png,2908.7593
type_1,lime_moon.png,2200.9494
type_2,oceanblue_splash.png,2970.1156
type_2,fuxia_flag.png,3789.5749
type_2,pink_purple_asterix.png,2424.7646
type_1,black_arrow.png,2137.6662
type_1,frog_kot.png,2007.5111
type_1,green_pentagonn.png,2003.3796
type_3,purple_circle.png,2110.6906
type_3,orange_square.png,2714.4576
type_3,sonce_lok.png,2411.7826
type_3,purple_circle.png,1664.7341
type_3,orange_square.png,2576.3841
type_3,sonce_lok.png,1767.6435
type_1,black_arrow.png,2101.1297
type_1,brown_diamond.png,1629.1287
type_1,pale_cross.png,1773.4799
type_1,lila_stick.png,2276.8907
type_1,brown_diamond.png,1849.6973
