triplet_name,shape_name,RT
type_3,sonce_lok.png,1360.0082
type_3,pink_purple_asterix.png,1123.541
type_3,pink_hourglass.png,1099.4493
type_1,pale_cross.png,1056.7057
type_1,turquoise_cross.png,1154.666
type_1,blue_triangle.png,1068.7174
type_1,pale_cross.png,1030.187
type_1,frog_kot.png,1021.6551
type_1,turquoisedark_yes.png,987.1116
type_3,sonce_lok.png,1057.5738
type_3,oceanblue_splash.png,1115.8361
type_3,green_pentagonn.png,1032.506
type_2,brown_diamond.png,1056.1916
type_2,red_heart.png,1087.9497
type_2,black_arrow.png,1026.1393
type_3,sonce_lok.png,979.5347
type_3,pink_purple_asterix.png,991.1233
type_3,fuxia_flag.png,1020.7883
type_2,grey_arrow.png,989.1553
type_2,red_heart.png,951.4088
type_2,black_arrow.png,933.5324
type_2,brown_diamond.png,918.591
type_2,lime_moon.png,1104.8868
type_2,yellow_srp.png,946.4681
type_3,sonce_lok.png,1063.4154
type_3,oceanblue_splash.png,1064.8938
type_3,lila_stick.png,1402.5907
type_1,purple_circle.png,1057.1996
type_1,frog_kot.png,940.4576
type_1,orange_square.png,1014.7909
type_2,grey_arrow.png,1015.4954
type_2,lime_moon.png,1548.2239
type_2,yellow_srp.png,1104.579
type_1,purple_circle.png,1233.9951
type_1,turquoise_cross.png,1029.4855
type_1,burgundy_spaka.png,1021.0118
type_1,purple_circle.png,1223.9343
type_1,frog_kot.png,1067.3266
type_1,orange_square.png,941.6253
type_2,grey_arrow.png,974.4376
type_2,lime_moon.png,1393.7693
type_2,yellow_srp.png,1226.9351
type_1,pale_cross.png,1047.9887
type_1,frog_kot.png,910.4924
type_1,turquoisedark_yes.png,979.8514
type_3,sonce_lok.png,995.0964
type_3,pink_purple_asterix.png,979.0754
type_3,pink_hourglass.png,1047.5884
type_2,brown_diamond.png,1016.2738
type_2,red_heart.png,1042.2745
type_2,black_arrow.png,959.5455
type_3,sonce_lok.png,1424.889
type_3,pink_purple_asterix.png,1968.9646
type_3,fuxia_flag.png,1262.9338
type_3,sonce_lok.png,1069.2185
type_3,oceanblue_splash.png,1754.7457
type_3,green_pentagonn.png,1120.8943
type_1,purple_circle.png,983.814
type_1,turquoise_cross.png,931.1577
type_1,burgundy_spaka.png,927.8101
type_1,pale_cross.png,1163.3165
type_1,turquoise_cross.png,1414.2635
type_1,blue_triangle.png,1141.1092
type_2,grey_arrow.png,981.9352
type_2,red_heart.png,1126.3635
type_2,black_arrow.png,1178.677
type_2,brown_diamond.png,1110.6589
type_2,lime_moon.png,1071.7024
type_2,yellow_srp.png,1057.3931
type_3,sonce_lok.png,1157.4677
type_3,oceanblue_splash.png,1100.3162
type_3,lila_stick.png,1066.2822
type_3,sonce_lok.png,1011.0755
type_3,oceanblue_splash.png,1127.6864
type_3,lila_stick.png,1047.2791
type_2,grey_arrow.png,897.9281
type_2,lime_moon.png,1082.0499
type_2,yellow_srp.png,1338.6823
type_3,sonce_lok.png,1057.4006
type_3,pink_purple_asterix.png,1017.5059
type_3,pink_hourglass.png,1075.2463
type_3,sonce_lok.png,978.8581
type_3,pink_purple_asterix.png,1126.4417
type_3,fuxia_flag.png,1002.1024
type_3,sonce_lok.png,1110.4421
type_3,oceanblue_splash.png,1044.5387
type_3,green_pentagonn.png,1006.2857
type_2,brown_diamond.png,1054.5275
type_2,lime_moon.png,1018.749
type_2,yellow_srp.png,1036.7254
type_1,purple_circle.png,1055.2431
type_1,turquoise_cross.png,1119.1633
type_1,burgundy_spaka.png,1254.2478
type_2,brown_diamond.png,1021.1567
type_2,red_heart.png,1038.6671
type_2,black_arrow.png,1019.2217
type_1,pale_cross.png,1040.8144
type_1,turquoise_cross.png,1137.2264
type_1,blue_triangle.png,1073.0825
type_2,grey_arrow.png,1221.363
type_2,red_heart.png,1083.6051
type_2,black_arrow.png,1651.6186
type_1,purple_circle.png,1098.4713
type_1,frog_kot.png,1019.6491
type_1,orange_square.png,1094.4839
type_1,pale_cross.png,1090.7073
type_1,frog_kot.png,1046.446
type_1,turquoisedark_yes.png,1114.3778
type_1,purple_circle.png,1037.4327
type_1,frog_kot.png,1127.2369
type_1,orange_square.png,1196.1664
type_2,grey_arrow.png,973.8021
type_2,red_heart.png,1112.7679
type_2,black_arrow.png,1139.6602
type_3,sonce_lok.png,1217.0167
type_3,pink_purple_asterix.png,1066.488
type_3,pink_hourglass.png,1009.7448
type_3,sonce_lok.png,1074.0293
type_3,oceanblue_splash.png,1293.8798
type_3,lila_stick.png,1058.156
type_3,sonce_lok.png,1056.3534
type_3,oceanblue_splash.png,1116.1698
type_3,green_pentagonn.png,2493.4886
type_2,brown_diamond.png,898.8107
type_2,red_heart.png,999.539
type_2,black_arrow.png,1061.9147
type_3,sonce_lok.png,951.4212
type_3,pink_purple_asterix.png,1046.7682
type_3,fuxia_flag.png,922.5985
type_2,brown_diamond.png,966.9359
type_2,lime_moon.png,1003.2173
type_2,yellow_srp.png,1005.1145
type_1,pale_cross.png,1071.2348
type_1,turquoise_cross.png,1094.5212
type_1,blue_triangle.png,1018.7749
type_1,purple_circle.png,949.9465
type_1,turquoise_cross.png,1504.3559
type_1,burgundy_spaka.png,999.0141
type_1,pale_cross.png,903.1793
type_1,frog_kot.png,1056.1804
type_1,turquoisedark_yes.png,901.3605
type_2,grey_arrow.png,749.7512
type_2,lime_moon.png,950.1948
type_2,yellow_srp.png,1266.9269
type_2,brown_diamond.png,891.3552
type_2,lime_moon.png,974.4272
type_2,yellow_srp.png,977.9024
type_2,grey_arrow.png,876.6398
type_2,red_heart.png,907.0645
type_2,black_arrow.png,1111.4817
type_2,grey_arrow.png,1160.1537
type_2,lime_moon.png,1276.8019
type_2,yellow_srp.png,1030.7322
type_3,sonce_lok.png,961.3359
type_3,pink_purple_asterix.png,968.0532
type_3,fuxia_flag.png,1015.9835
type_1,pale_cross.png,1062.0739
type_1,turquoise_cross.png,1187.1602
type_1,blue_triangle.png,1059.8302
type_2,brown_diamond.png,947.5193
type_2,red_heart.png,930.3461
type_2,black_arrow.png,946.3897
type_3,sonce_lok.png,1253.9133
type_3,pink_purple_asterix.png,1027.341
type_3,pink_hourglass.png,1685.8356
type_1,pale_cross.png,1031.9256
type_1,frog_kot.png,1147.6991
type_1,turquoisedark_yes.png,1054.3514
