triplet_name,shape_name,RT
type_2,burgundy_spaka.png,818.6466
type_2,grey_arrow.png,5537.4781
type_2,black_arrow.png,2463.251
type_1,fuxia_flag.png,1638.6686
type_1,brown_diamond.png,2194.635
type_1,lila_stick.png,894.2579
type_1,lime_moon.png,1550.3433
type_1,pink_purple_asterix.png,966.4692
type_1,oceanblue_splash.png,1250.6535
type_3,turquoisedark_yes.png,934.4451
type_3,pale_cross.png,1070.3819
type_3,orange_square.png,1104.4611
type_1,fuxia_flag.png,1251.1305
type_1,pink_purple_asterix.png,1367.3552
type_1,pink_hourglass.png,1819.6973
type_2,frog_kot.png,1278.6058
type_2,grey_arrow.png,2343.9376
type_2,black_arrow.png,1467.9171
type_3,turquoisedark_yes.png,1427.3799
type_3,purple_circle.png,1592.8345
type_3,yellow_srp.png,1575.2133
type_3,turquoisedark_yes.png,1183.9878
type_3,pale_cross.png,1310.3193
type_3,red_heart.png,1169.39
type_1,lime_moon.png,1300.6427
type_1,brown_diamond.png,1283.0186
type_1,green_pentagonn.png,1166.2869
type_3,turquoisedark_yes.png,1340.3104
type_3,purple_circle.png,1572.6103
type_3,turquoise_cross.png,1442.2344
type_2,burgundy_spaka.png,1760.0866
type_2,blue_triangle.png,1276.6125
type_2,sonce_lok.png,1735.6647
type_2,frog_kot.png,1465.3882
type_2,blue_triangle.png,2075.2952
type_2,sonce_lok.png,1602.9759
type_3,turquoisedark_yes.png,1738.2594
type_3,purple_circle.png,1173.7625
type_3,yellow_srp.png,2173.003
type_1,fuxia_flag.png,1403.6976
type_1,pink_purple_asterix.png,1408.8812
type_1,pink_hourglass.png,3151.2169
type_3,turquoisedark_yes.png,2723.7657
type_3,pale_cross.png,1731.8211
type_3,orange_square.png,2472.1626
type_1,fuxia_flag.png,1920.0387
type_1,brown_diamond.png,1138.5346
type_1,lila_stick.png,1511.944
type_2,burgundy_spaka.png,864.2524
type_2,blue_triangle.png,1156.0738
type_2,sonce_lok.png,1411.4418
type_2,frog_kot.png,1779.99
type_2,grey_arrow.png,1381.8283
type_2,black_arrow.png,3187.6571
type_1,lime_moon.png,884.475
type_1,brown_diamond.png,1695.7424
type_1,green_pentagonn.png,685.2587
type_2,burgundy_spaka.png,1012.097
type_2,grey_arrow.png,1814.1245
type_2,black_arrow.png,2227.2993
type_1,lime_moon.png,1067.5148
type_1,pink_purple_asterix.png,1126.3692
type_1,oceanblue_splash.png,1926.9016
type_2,frog_kot.png,2007.1517
type_2,blue_triangle.png,947.2066
type_2,sonce_lok.png,870.7908
type_3,turquoisedark_yes.png,1109.0289
type_3,pale_cross.png,995.6971
type_3,red_heart.png,1652.4647
type_3,turquoisedark_yes.png,703.0065
type_3,purple_circle.png,619.4401
type_3,turquoise_cross.png,707.1746
type_3,turquoisedark_yes.png,999.3319
type_3,purple_circle.png,876.5907
type_3,yellow_srp.png,1148.1936
type_3,turquoisedark_yes.png,534.2381
type_3,purple_circle.png,1724.3267
type_3,turquoise_cross.png,979.4243
type_2,frog_kot.png,591.3261
type_2,grey_arrow.png,757.4778
type_2,black_arrow.png,2031.0596
type_2,burgundy_spaka.png,1851.252
type_2,grey_arrow.png,919.1475
type_2,black_arrow.png,1607.5462
type_1,lime_moon.png,1352.0532
type_1,pink_purple_asterix.png,1539.002
type_1,oceanblue_splash.png,1935.8166
type_1,fuxia_flag.png,1599.9194
type_1,brown_diamond.png,1405.603
type_1,lila_stick.png,1291.8097
type_3,turquoisedark_yes.png,991.8961
type_3,pale_cross.png,919.8634
type_3,red_heart.png,1001.4778
type_1,lime_moon.png,2170.7273
type_1,brown_diamond.png,1399.7207
type_1,green_pentagonn.png,1407.6744
type_2,burgundy_spaka.png,1019.3821
type_2,blue_triangle.png,843.6388
type_2,sonce_lok.png,671.7559
type_3,turquoisedark_yes.png,731.7661
type_3,pale_cross.png,528.4718
type_3,orange_square.png,2567.7865
type_2,frog_kot.png,3086.1118
type_2,blue_triangle.png,1828.2368
type_2,sonce_lok.png,2514.0026
type_1,fuxia_flag.png,2998.3413
type_1,pink_purple_asterix.png,2111.0748
type_1,pink_hourglass.png,1380.4572
type_1,lime_moon.png,2247.5116
type_1,brown_diamond.png,1051.2214
type_1,green_pentagonn.png,1610.9593
type_2,frog_kot.png,940.3391
type_2,grey_arrow.png,1314.1287
type_2,black_arrow.png,3572.4564
type_2,burgundy_spaka.png,2574.7437
type_2,blue_triangle.png,2114.9438
type_2,sonce_lok.png,1535.8415
type_3,turquoisedark_yes.png,1152.5379
type_3,purple_circle.png,2136.3587
type_3,yellow_srp.png,971.094
type_1,lime_moon.png,2149.7841
type_1,pink_purple_asterix.png,2034.65
type_1,oceanblue_splash.png,1317.4285
type_2,frog_kot.png,628.5025
type_2,blue_triangle.png,2008.2239
type_2,sonce_lok.png,2007.7994
type_2,burgundy_spaka.png,1159.9298
type_2,grey_arrow.png,807.0154
type_2,black_arrow.png,640.0136
type_1,fuxia_flag.png,6263.2241
type_1,pink_purple_asterix.png,1093.7649
type_1,pink_hourglass.png,1027.6583
type_3,turquoisedark_yes.png,1529.5563
type_3,purple_circle.png,985.2785
type_3,turquoise_cross.png,832.168
type_1,fuxia_flag.png,1650.9085
type_1,brown_diamond.png,1003.2118
type_1,lila_stick.png,826.9846
type_3,turquoisedark_yes.png,976.3653
type_3,pale_cross.png,2950.0476
type_3,orange_square.png,988.2453
type_3,turquoisedark_yes.png,1933.3878
type_3,pale_cross.png,558.8882
type_3,red_heart.png,1929.4977
type_1,fuxia_flag.png,2857.579
type_1,brown_diamond.png,2240.5373
type_1,lila_stick.png,647.3783
type_3,turquoisedark_yes.png,518.4859
type_3,purple_circle.png,654.9788
type_3,turquoise_cross.png,1256.2142
type_1,lime_moon.png,581.7666
type_1,pink_purple_asterix.png,1470.1375
type_1,oceanblue_splash.png,641.8455
type_3,turquoisedark_yes.png,796.0852
type_3,purple_circle.png,1315.7487
type_3,yellow_srp.png,1931.0936
type_2,frog_kot.png,918.7713
type_2,blue_triangle.png,753.728
type_2,sonce_lok.png,525.9016
type_3,turquoisedark_yes.png,1171.702
type_3,pale_cross.png,675.1648
