triplet_name,shape_name,RT
type_3,blue_triangle.png,7156.2945
type_3,black_arrow.png,4692.1048
type_3,turquoisedark_yes.png,3979.6373
type_2,lila_stick.png,4978.6394
type_2,pink_purple_asterix.png,3504.0539
type_2,sonce_lok.png,4502.5284
type_1,pink_hourglass.png,3622.6127
type_1,grey_arrow.png,3146.2862
type_1,yellow_srp.png,5551.8641
type_1,pink_hourglass.png,5520.9426
type_1,fuxia_flag.png,6068.0125
type_1,frog_kot.png,7357.8551
type_1,purple_circle.png,5835.9044
type_1,fuxia_flag.png,6129.0394
type_1,turquoise_cross.png,5101.5293
type_3,blue_triangle.png,8985.6405
type_3,black_arrow.png,5040.3501
type_3,burgundy_spaka.png,9130.6383
type_3,blue_triangle.png,5725.8426
type_3,pale_cross.png,7741.4018
type_3,red_heart.png,6239.7194
type_3,blue_triangle.png,5050.6515
type_3,pale_cross.png,5225.2664
type_3,oceanblue_splash.png,7113.5815
type_2,lila_stick.png,8890.2732
type_2,green_pentagonn.png,7888.7872
type_2,brown_diamond.png,5711.6188
type_1,purple_circle.png,7473.7584
type_1,grey_arrow.png,9736.2971
type_1,orange_square.png,7005.7223
type_2,lime_moon.png,10824.5937
type_2,pink_purple_asterix.png,7512.9177
type_2,sonce_lok.png,7926.4974
type_2,lime_moon.png,8044.5881
type_2,green_pentagonn.png,9094.3182
type_2,brown_diamond.png,5780.8947
type_2,lila_stick.png,6754.2203
type_2,green_pentagonn.png,6183.4566
type_2,brown_diamond.png,5815.2593
type_3,blue_triangle.png,7835.8657
type_3,black_arrow.png,5355.71
type_3,burgundy_spaka.png,7361.2061
type_2,lila_stick.png,6079.0647
type_2,pink_purple_asterix.png,8919.2512
type_2,sonce_lok.png,9339.2875
type_2,lime_moon.png,8503.0408
type_2,green_pentagonn.png,5297.7646
type_2,brown_diamond.png,4504.5473
type_3,blue_triangle.png,5294.9855
type_3,pale_cross.png,10994.1431
type_3,oceanblue_splash.png,10873.4581
type_1,pink_hourglass.png,5026.1487
type_1,fuxia_flag.png,9415.4883
type_1,frog_kot.png,7388.4571
type_1,pink_hourglass.png,7883.4081
type_1,grey_arrow.png,7926.1272
type_1,yellow_srp.png,9460.6848
type_3,blue_triangle.png,6513.8761
type_3,pale_cross.png,10678.51
type_3,red_heart.png,7793.8373
type_1,purple_circle.png,8005.1433
type_1,fuxia_flag.png,6752.102
type_1,turquoise_cross.png,6509.362
type_1,purple_circle.png,5722.0182
type_1,grey_arrow.png,5040.6996
type_1,orange_square.png,5590.6032
type_3,blue_triangle.png,5863.9417
type_3,black_arrow.png,9109.0414
type_3,turquoisedark_yes.png,9487.3991
type_2,lime_moon.png,5802.1245
type_2,pink_purple_asterix.png,9343.2962
type_2,sonce_lok.png,6347.6743
type_3,blue_triangle.png,6221.0223
type_3,pale_cross.png,10000.0195
type_3,oceanblue_splash.png,6942.2585
type_2,lila_stick.png,6994.695
type_2,pink_purple_asterix.png,8034.3543
type_2,sonce_lok.png,5374.9369
type_2,lime_moon.png,7237.1578
type_2,green_pentagonn.png,3972.273
type_2,brown_diamond.png,4918.7906
type_3,blue_triangle.png,6768.1711
type_3,black_arrow.png,4945.6658
type_3,turquoisedark_yes.png,7590.7244
type_2,lila_stick.png,7089.3992
type_2,green_pentagonn.png,4074.7999
type_2,brown_diamond.png,4601.4821
type_1,purple_circle.png,7433.896
type_1,grey_arrow.png,4091.8491
type_1,orange_square.png,5239.9031
type_2,lime_moon.png,8516.6179
type_2,pink_purple_asterix.png,7308.7199
type_2,sonce_lok.png,4847.1566
type_1,purple_circle.png,6199.0579
type_1,fuxia_flag.png,6773.4127
