triplet_name,shape_name,RT
type_2,pink_purple_asterix.png,2423.1103
type_2,pink_hourglass.png,1277.1834
type_2,orange_square.png,1581.6437
type_3,turquoisedark_yes.png,1573.2721
type_3,blue_triangle.png,1191.282
type_3,green_pentagonn.png,1036.6024
type_2,pink_purple_asterix.png,985.1587
type_2,lime_moon.png,930.8291001
type_2,burgundy_spaka.png,1660.1559
type_1,turquoise_cross.png,985.0396999
type_1,pale_cross.png,870.5923
type_1,grey_arrow.png,836.4471
type_1,yellow_srp.png,1144.7029
type_1,pale_cross.png,1047.5694
type_1,brown_diamond.png,906.3805001
type_1,turquoise_cross.png,910.619
type_1,oceanblue_splash.png,836.8325999
type_1,red_heart.png,930.8485001
type_2,purple_circle.png,753.0561
type_2,pink_hourglass.png,606.3727001
type_2,orange_square.png,1042.3341
type_3,turquoisedark_yes.png,802.9037
type_3,lila_stick.png,703.8657001
type_3,black_arrow.png,706.1317
type_3,turquoisedark_yes.png,791.8404
type_3,lila_stick.png,770.2151
type_3,fuxia_flag.png,732.3632999
type_3,turquoisedark_yes.png,813.2978999
type_3,blue_triangle.png,653.5089001
type_3,frog_kot.png,675.5028
type_1,yellow_srp.png,776.2349
type_1,oceanblue_splash.png,655.7093001
type_1,sonce_lok.png,587.4120999
type_2,purple_circle.png,516.8196
type_2,lime_moon.png,515.4643001
type_2,burgundy_spaka.png,470.429
type_1,turquoise_cross.png,604.0946
type_1,pale_cross.png,630.2785
type_1,grey_arrow.png,618.5626
type_1,yellow_srp.png,1257.8855
type_1,pale_cross.png,841.7668
type_1,brown_diamond.png,888.0043001
type_1,yellow_srp.png,767.9831999
type_1,oceanblue_splash.png,765.1468001
type_1,sonce_lok.png,715.4144
type_1,turquoise_cross.png,663.4624
type_1,oceanblue_splash.png,827.13
type_1,red_heart.png,1229.354
type_2,purple_circle.png,1091.1793
type_2,pink_hourglass.png,1491.2495
type_2,orange_square.png,1290.0963
type_2,pink_purple_asterix.png,1438.8629
type_2,lime_moon.png,1308.8739
type_2,burgundy_spaka.png,1974.3285
type_3,turquoisedark_yes.png,1058.2995
type_3,lila_stick.png,822.4286
type_3,fuxia_flag.png,939.3477001
type_3,turquoisedark_yes.png,987.0819999
type_3,lila_stick.png,802.1212
type_3,black_arrow.png,735.1109
type_2,purple_circle.png,859.0034001
type_2,lime_moon.png,768.1234
type_2,burgundy_spaka.png,839.0822
type_2,pink_purple_asterix.png,860.6449
type_2,pink_hourglass.png,764.6772
type_2,orange_square.png,866.5616
type_3,turquoisedark_yes.png,848.2379001
type_3,blue_triangle.png,835.9709
type_3,frog_kot.png,756.4019
type_3,turquoisedark_yes.png,837.213
type_3,blue_triangle.png,872.0113999
type_3,green_pentagonn.png,886.2259
type_2,pink_purple_asterix.png,922.6758
type_2,pink_hourglass.png,982.8509
type_2,orange_square.png,1207.4213
type_1,yellow_srp.png,1143.4268
type_1,oceanblue_splash.png,1029.4194
type_1,sonce_lok.png,948.7757999
type_3,turquoisedark_yes.png,783.0186
type_3,blue_triangle.png,899.6579001
type_3,frog_kot.png,910.3177
type_2,purple_circle.png,916.5893
type_2,pink_hourglass.png,878.3778
type_2,orange_square.png,1044.5226
type_1,yellow_srp.png,826.5767
type_1,pale_cross.png,1008.2233
type_1,brown_diamond.png,860.5435
type_2,purple_circle.png,920.215
type_2,lime_moon.png,826.5056
type_2,burgundy_spaka.png,730.5766001
type_1,turquoise_cross.png,1097.2539
type_1,pale_cross.png,1750.4199
type_1,grey_arrow.png,1037.2931
type_3,turquoisedark_yes.png,972.6321
type_3,blue_triangle.png,676.1342001
type_3,green_pentagonn.png,592.2889999
type_3,turquoisedark_yes.png,552.6123999
type_3,lila_stick.png,533.1004
type_3,black_arrow.png,664.2488
type_1,turquoise_cross.png,652.3666
type_1,oceanblue_splash.png,578.1894
type_1,red_heart.png,565.8975
type_2,pink_purple_asterix.png,695.8635
type_2,lime_moon.png,618.0601
type_2,burgundy_spaka.png,635.7807
type_3,turquoisedark_yes.png,895.5351
type_3,lila_stick.png,649.5538
type_3,fuxia_flag.png,598.4525001
type_2,purple_circle.png,645.0909
type_2,pink_hourglass.png,603.4416
type_2,orange_square.png,609.7510001
type_1,turquoise_cross.png,643.7166
type_1,pale_cross.png,622.4400999
type_1,grey_arrow.png,958.2228999
type_1,turquoise_cross.png,936.0165
type_1,oceanblue_splash.png,1502.866
type_1,red_heart.png,850.1356
type_3,turquoisedark_yes.png,1242.1644
type_3,blue_triangle.png,736.7385001
type_3,green_pentagonn.png,711.8069001
type_3,turquoisedark_yes.png,2035.7602
type_3,lila_stick.png,700.1968999
type_3,fuxia_flag.png,785.9754
type_2,pink_purple_asterix.png,1347.3845
type_2,pink_hourglass.png,1165.4714
type_2,orange_square.png,1676.153
type_1,yellow_srp.png,1057.18
type_1,oceanblue_splash.png,856.2971001
type_1,sonce_lok.png,832.7475
type_2,purple_circle.png,839.8362
type_2,lime_moon.png,800.3937
type_2,burgundy_spaka.png,778.0765999
type_2,pink_purple_asterix.png,746.0984
type_2,lime_moon.png,784.0611
type_2,burgundy_spaka.png,779.0997999
type_3,turquoisedark_yes.png,765.6177001
type_3,lila_stick.png,819.5179
type_3,black_arrow.png,830.179
type_3,turquoisedark_yes.png,968.6872
type_3,blue_triangle.png,829.9969999
type_3,frog_kot.png,837.3537001
type_1,yellow_srp.png,687.132
type_1,pale_cross.png,1490.5481
type_1,brown_diamond.png,1354.3568
type_3,turquoisedark_yes.png,1357.9535
type_3,lila_stick.png,688.0156001
type_3,black_arrow.png,650.7407001
type_1,yellow_srp.png,733.6256
type_1,oceanblue_splash.png,713.9357
type_1,sonce_lok.png,646.4959
type_2,purple_circle.png,699.3940001
type_2,pink_hourglass.png,679.611
type_2,orange_square.png,705.2531
type_2,pink_purple_asterix.png,597.7621999
type_2,pink_hourglass.png,875.4398001
type_2,orange_square.png,1031.8464
type_2,purple_circle.png,698.4375999
type_2,lime_moon.png,675.3288
type_2,burgundy_spaka.png,2304.5273
type_1,turquoise_cross.png,736.2282
type_1,oceanblue_splash.png,733.8933001
type_1,red_heart.png,705.7291999
type_1,yellow_srp.png,703.0175
type_1,pale_cross.png,1619.5433
type_1,brown_diamond.png,657.3635
type_2,pink_purple_asterix.png,588.9167
type_2,lime_moon.png,631.9492999
type_2,burgundy_spaka.png,967.5102
type_3,turquoisedark_yes.png,806.7952
type_3,blue_triangle.png,661.9842999
type_3,frog_kot.png,630.1203
type_3,turquoisedark_yes.png,698.7897999
type_3,blue_triangle.png,731.2023999
type_3,green_pentagonn.png,844.4288
type_3,turquoisedark_yes.png,730.0948
type_3,lila_stick.png,764.146
type_3,fuxia_flag.png,738.3201
type_1,turquoise_cross.png,727.5273
type_1,pale_cross.png,751.1601
type_1,grey_arrow.png,981.1291
type_3,turquoisedark_yes.png,845.5222
type_3,lila_stick.png,1733.0577
type_3,fuxia_flag.png,1467.228
type_1,turquoise_cross.png,627.2181
type_1,pale_cross.png,655.7372999
type_1,grey_arrow.png,766.8849
type_2,purple_circle.png,728.4989001
type_2,pink_hourglass.png,752.5198
type_2,orange_square.png,692.4303999
type_3,turquoisedark_yes.png,831.1023
type_3,lila_stick.png,771.7193
type_3,black_arrow.png,685.9729
type_1,turquoise_cross.png,756.7803999
type_1,oceanblue_splash.png,646.9648
type_1,red_heart.png,675.2675
