triplet_name,shape_name,RT
type_3,purple_circle.png,2872.8424
type_3,turquoise_cross.png,1904.953
type_3,red_heart.png,1404.0225
type_2,pale_cross.png,1282.5592
type_2,yellow_srp.png,1686.2599
type_2,pink_hourglass.png,1119.8589
type_2,pale_cross.png,1262.9637
type_2,brown_diamond.png,1092.8774
type_2,lila_stick.png,1164.9758
type_1,fuxia_flag.png,1307.3471
type_1,grey_arrow.png,1319.6154
type_1,frog_kot.png,1013.0452
type_1,oceanblue_splash.png,1333.5856
type_1,sonce_lok.png,1270.7122
type_1,orange_square.png,1308.8724
type_2,blue_triangle.png,1025.2987
type_2,yellow_srp.png,1184.6772
type_2,pink_hourglass.png,1337.7708
type_3,purple_circle.png,1162.3193
type_3,turquoise_cross.png,1646.0152
type_3,burgundy_spaka.png,1168.7576
type_3,purple_circle.png,1013.7089
type_3,black_arrow.png,1177.5446
type_3,lime_moon.png,1178.7561
type_2,blue_triangle.png,1778.9039
type_2,brown_diamond.png,1053.8837
type_2,lila_stick.png,1060.8723
type_1,oceanblue_splash.png,969.6107
type_1,grey_arrow.png,1535.2546
type_1,pink_purple_asterix.png,1221.0359
type_1,fuxia_flag.png,1415.8101
type_1,sonce_lok.png,1327.0818
type_1,green_pentagonn.png,1417.2126
type_3,purple_circle.png,1133.7018
type_3,black_arrow.png,1307.0688
type_3,turquoisedark_yes.png,1077.8412
type_2,blue_triangle.png,972.9924
type_2,brown_diamond.png,1074.3582
type_2,lila_stick.png,1074.869
type_1,oceanblue_splash.png,1076.3547
type_1,sonce_lok.png,1065.4608
type_1,orange_square.png,1139.3317
type_1,fuxia_flag.png,1121.4561
type_1,grey_arrow.png,1127.7752
type_1,frog_kot.png,1077.0022
type_3,purple_circle.png,1034.0368
type_3,black_arrow.png,1135.4749
type_3,lime_moon.png,1013.3977
type_3,purple_circle.png,1002.246
type_3,black_arrow.png,896.2878
type_3,turquoisedark_yes.png,1094.5725
type_3,purple_circle.png,866.1658
type_3,turquoise_cross.png,1047.1106
type_3,red_heart.png,1058.0521
type_2,pale_cross.png,966.2037
type_2,yellow_srp.png,916.4978
type_2,pink_hourglass.png,1104.5663
type_2,blue_triangle.png,984.5507
type_2,yellow_srp.png,985.8451
type_2,pink_hourglass.png,1048.4671
type_1,fuxia_flag.png,1051.7271
type_1,sonce_lok.png,1005.9786
type_1,green_pentagonn.png,1199.336
type_3,purple_circle.png,1513.7387
type_3,turquoise_cross.png,982.9099
type_3,burgundy_spaka.png,1073.124
type_2,pale_cross.png,989.9503
type_2,brown_diamond.png,1037.7736
type_2,lila_stick.png,1041.1631
type_1,oceanblue_splash.png,1019.8898
type_1,grey_arrow.png,1268.3736
