triplet_name,shape_name,RT
type_1,pink_purple_asterix.png,2333.3168
type_1,grey_arrow.png,1560.855
type_1,turquoisedark_yes.png,1428.9951
type_1,pink_purple_asterix.png,1500.7087
type_1,oceanblue_splash.png,1451.0204
type_1,sonce_lok.png,1401.4268
type_3,frog_kot.png,1443.1431
type_3,burgundy_spaka.png,1163.3014
type_3,fuxia_flag.png,1429.2117
type_2,purple_circle.png,1442.7716
type_2,black_arrow.png,1427.9047
type_2,blue_triangle.png,1369.6324
type_1,lila_stick.png,1423.1527
type_1,oceanblue_splash.png,1343.8011
type_1,green_pentagonn.png,1380.2153
type_3,frog_kot.png,1332.9935
type_3,brown_diamond.png,1502.7186
type_3,turquoise_cross.png,1287.7965
type_3,frog_kot.png,1635.2571
type_3,brown_diamond.png,1520.5893
type_3,orange_square.png,1595.4348
type_3,frog_kot.png,1428.0878
type_3,burgundy_spaka.png,1589.2797
type_3,lime_moon.png,1695.551
type_2,purple_circle.png,1418.5602
type_2,pale_cross.png,1411.5968
type_2,yellow_srp.png,1808.0144
type_2,pink_hourglass.png,1283.6534
type_2,pale_cross.png,1875.3371
type_2,yellow_srp.png,1217.7933
type_2,pink_hourglass.png,1323.7717
type_2,black_arrow.png,1519.9471
type_2,blue_triangle.png,1191.8081
type_1,lila_stick.png,1211.0031
type_1,grey_arrow.png,1349.3097
type_1,red_heart.png,1203.5284
type_3,frog_kot.png,1246.9122
type_3,brown_diamond.png,1194.4146
type_3,turquoise_cross.png,1280.8982
type_2,pink_hourglass.png,1359.5378
type_2,black_arrow.png,1073.4851
type_2,blue_triangle.png,1398.9745
type_1,lila_stick.png,1340.5693
type_1,oceanblue_splash.png,1425.4162
type_1,green_pentagonn.png,1229.0819
type_1,pink_purple_asterix.png,1469.5512
type_1,oceanblue_splash.png,1381.8729
type_1,sonce_lok.png,1772.4126
type_3,frog_kot.png,1344.655
type_3,burgundy_spaka.png,1315.9539
type_3,lime_moon.png,1223.2663
type_2,purple_circle.png,1412.4008
type_2,black_arrow.png,1338.7368
type_2,blue_triangle.png,1315.002
type_3,frog_kot.png,1423.2124
type_3,brown_diamond.png,1355.7031
type_3,orange_square.png,1211.61
type_2,pink_hourglass.png,1361.1833
type_2,pale_cross.png,1538.6085
type_2,yellow_srp.png,1260.0137
type_3,frog_kot.png,1325.2904
type_3,burgundy_spaka.png,1168.4245
type_3,fuxia_flag.png,1210.273
type_2,purple_circle.png,1127.2083
type_2,pale_cross.png,1654.6273
type_2,yellow_srp.png,1465.7085
type_1,lila_stick.png,1535.5424
type_1,grey_arrow.png,1308.4342
type_1,red_heart.png,1331.2181
type_1,pink_purple_asterix.png,1832.6865
type_1,grey_arrow.png,1332.9087
type_1,turquoisedark_yes.png,2040.5779
type_2,purple_circle.png,2093.1481
type_2,pale_cross.png,1422.0275
type_2,yellow_srp.png,1933.1097
type_2,pink_hourglass.png,1199.9098
type_2,pale_cross.png,1328.3129
type_2,yellow_srp.png,1508.024
type_3,frog_kot.png,1469.5638
type_3,burgundy_spaka.png,1173.7827
type_3,fuxia_flag.png,1331.0001
type_3,frog_kot.png,1139.4616
type_3,brown_diamond.png,1347.4529
type_3,orange_square.png,1066.8226
type_2,purple_circle.png,1287.5371
type_2,black_arrow.png,1049.1498
type_2,blue_triangle.png,1043.9756
type_1,lila_stick.png,1067.224
type_1,oceanblue_splash.png,1600.5695
type_1,green_pentagonn.png,1105.4793
type_3,frog_kot.png,1306.7799
type_3,brown_diamond.png,1172.8648
type_3,turquoise_cross.png,1189.5383
type_3,frog_kot.png,942.2893
type_3,burgundy_spaka.png,1068.4939
type_3,lime_moon.png,895.1471
type_1,pink_purple_asterix.png,1134.3705
type_1,grey_arrow.png,1022.6245
type_1,turquoisedark_yes.png,1002.793
type_1,lila_stick.png,1143.0437
type_1,grey_arrow.png,1141.1341
type_1,red_heart.png,1087.907
type_2,pink_hourglass.png,1346.5464
type_2,black_arrow.png,1084.2233
type_2,blue_triangle.png,1476.4024
type_1,pink_purple_asterix.png,1222.2757
type_1,oceanblue_splash.png,1563.2415
type_1,sonce_lok.png,1054.6109
type_3,frog_kot.png,1015.8403
type_3,brown_diamond.png,814.3343
type_3,orange_square.png,1349.374
type_3,frog_kot.png,1083.0205
type_3,burgundy_spaka.png,1083.882
type_3,fuxia_flag.png,1209.6626
type_2,purple_circle.png,1258.6461
type_2,pale_cross.png,1147.4562
type_2,yellow_srp.png,1245.7965
type_1,pink_purple_asterix.png,858.2831001
type_1,oceanblue_splash.png,1457.4555
type_1,sonce_lok.png,1129.6459
type_1,pink_purple_asterix.png,1429.8497
type_1,grey_arrow.png,1149.4353
type_1,turquoisedark_yes.png,1868.1123
type_3,frog_kot.png,1341.2706
type_3,brown_diamond.png,1125.269
type_3,turquoise_cross.png,1132.2103
type_1,lila_stick.png,1091.4564
type_1,grey_arrow.png,1181.1186
type_1,red_heart.png,1032.2168
type_2,purple_circle.png,1858.3266
type_2,black_arrow.png,2132.3846
type_2,blue_triangle.png,1723.7492
type_2,pink_hourglass.png,1733.6876
type_2,black_arrow.png,1265.4936
type_2,blue_triangle.png,1267.266
type_3,frog_kot.png,2060.8384
type_3,burgundy_spaka.png,1147.8067
type_3,lime_moon.png,1139.7936
type_2,pink_hourglass.png,1529.781
type_2,pale_cross.png,1298.6419
type_2,yellow_srp.png,1272.086
