triplet_name,shape_name,RT
type_2,turquoisedark_yes.png,5597.4341
type_2,lila_stick.png,2692.8241
type_2,oceanblue_splash.png,3002.155
type_1,yellow_srp.png,3188.1351
type_1,fuxia_flag.png,3317.4155
type_1,pink_purple_asterix.png,3045.3764
type_3,brown_diamond.png,3445.0335
type_3,sonce_lok.png,3422.111
type_3,pink_hourglass.png,2978.6808
type_3,brown_diamond.png,3250.1366
type_3,sonce_lok.png,3227.5061
type_3,burgundy_spaka.png,3641.4534
type_1,green_pentagonn.png,2965.7015
type_1,frog_kot.png,3534.3399
type_1,pale_cross.png,3061.0143
type_3,brown_diamond.png,2395.57
type_3,grey_arrow.png,3188.3299
type_3,turquoise_cross.png,3204.7307
type_1,green_pentagonn.png,3277.3298
type_1,fuxia_flag.png,2735.4988
type_1,purple_circle.png,2924.1908
type_1,yellow_srp.png,2532.6436
type_1,frog_kot.png,2625.4776
type_1,lime_moon.png,1860.993
type_2,turquoisedark_yes.png,3571.9476
type_2,red_heart.png,3133.8742
type_2,blue_triangle.png,4211.1839
type_2,orange_square.png,4940.6687
type_2,red_heart.png,3301.9291
type_2,blue_triangle.png,2781.8055
type_3,brown_diamond.png,3457.5866
type_3,grey_arrow.png,2669.3075
type_3,black_arrow.png,3692.4535
type_2,orange_square.png,3708.8953
type_2,lila_stick.png,2526.209
type_2,oceanblue_splash.png,2990.7174
type_2,orange_square.png,3676.5518
type_2,red_heart.png,3762.3423
type_2,blue_triangle.png,3062.2869
type_1,green_pentagonn.png,3621.3166
type_1,fuxia_flag.png,2980.2357
type_1,purple_circle.png,3013.0812
type_3,brown_diamond.png,2221.2493
type_3,grey_arrow.png,3651.3517
type_3,turquoise_cross.png,2846.4187
type_2,turquoisedark_yes.png,3628.067
type_2,red_heart.png,5075.6509
type_2,blue_triangle.png,3956.1094
type_1,yellow_srp.png,2696.504
type_1,frog_kot.png,3042.2145
type_1,lime_moon.png,2618.6572
type_1,yellow_srp.png,3451.5126
type_1,fuxia_flag.png,3966.637
type_1,pink_purple_asterix.png,3973.9041
type_3,brown_diamond.png,3969.3112
type_3,sonce_lok.png,3056.6769
type_3,burgundy_spaka.png,5458.5051
type_1,green_pentagonn.png,4981.7844
type_1,frog_kot.png,2743.9383
type_1,pale_cross.png,4088.0546
type_2,orange_square.png,2564.8061
type_2,lila_stick.png,4277.27
type_2,oceanblue_splash.png,3872.8356
type_3,brown_diamond.png,3246.3795
type_3,grey_arrow.png,3311.1212
type_3,black_arrow.png,2680.5878
type_3,brown_diamond.png,3254.2318
type_3,sonce_lok.png,4100.4104
type_3,pink_hourglass.png,3642.556
type_2,turquoisedark_yes.png,3597.7959
type_2,lila_stick.png,3285.204
type_2,oceanblue_splash.png,2825.9258
type_3,brown_diamond.png,3166.2527
type_3,sonce_lok.png,3038.8159
type_3,pink_hourglass.png,2564.2572
type_3,brown_diamond.png,3324.9415
type_3,sonce_lok.png,2461.8269
type_3,burgundy_spaka.png,2856.633
type_1,green_pentagonn.png,2831.1402
type_1,frog_kot.png,2408.049
type_1,pale_cross.png,3321.9037
type_3,brown_diamond.png,2770.8476
type_3,grey_arrow.png,5392.634
type_3,turquoise_cross.png,2530.6269
type_1,yellow_srp.png,2258.4437
type_1,frog_kot.png,1652.1915
type_1,lime_moon.png,1528.4289
type_2,orange_square.png,2821.3251
type_2,red_heart.png,2116.0518
type_2,blue_triangle.png,2114.197
type_2,turquoisedark_yes.png,2674.5522
type_2,red_heart.png,2463.9669
type_2,blue_triangle.png,2294.2444
