triplet_name,shape_name,RT
type_1,lila_stick.png,3234.9396
type_1,grey_arrow.png,4065.4131
type_1,frog_kot.png,2798.3072
type_3,orange_square.png,2649.7006
type_3,turquoise_cross.png,2162.2766
type_3,yellow_srp.png,2202.0403
type_2,black_arrow.png,2357.0829
type_2,blue_triangle.png,2015.1115
type_2,pink_hourglass.png,1989.1748
type_3,orange_square.png,1996.3999
type_3,green_pentagonn.png,1841.3763
type_3,purple_circle.png,1755.3356
type_1,burgundy_spaka.png,1824.8915
type_1,turquoisedark_yes.png,1609.5761
type_1,brown_diamond.png,1677.6154
type_3,orange_square.png,1693.8677
type_3,turquoise_cross.png,1728.8752
type_3,pale_cross.png,1757.1528
type_3,orange_square.png,1304.6926
type_3,green_pentagonn.png,1740.3996
type_3,red_heart.png,1210.8996
type_2,black_arrow.png,1288.9484
type_2,pink_purple_asterix.png,1378.9618
type_2,lime_moon.png,1302.1427
type_2,fuxia_flag.png,1079.9619
type_2,pink_purple_asterix.png,1327.3914
type_2,lime_moon.png,1009.9406
type_1,burgundy_spaka.png,1721.404
type_1,grey_arrow.png,1776.2763
type_1,oceanblue_splash.png,1311.4393
type_2,fuxia_flag.png,1465.1545
type_2,blue_triangle.png,1376.2595
type_2,pink_hourglass.png,1313.3893
type_1,lila_stick.png,1599.3682
type_1,turquoisedark_yes.png,1768.9661
type_1,sonce_lok.png,1450.6997
type_3,orange_square.png,1748.5682
type_3,turquoise_cross.png,1551.5425
type_3,pale_cross.png,2800.245
type_1,burgundy_spaka.png,2601.3809
type_1,grey_arrow.png,1622.4802
type_1,oceanblue_splash.png,1461.7862
type_1,lila_stick.png,1388.8209
type_1,turquoisedark_yes.png,1259.9465
type_1,sonce_lok.png,1265.656
type_3,orange_square.png,1236.5498
type_3,green_pentagonn.png,1651.976
type_3,red_heart.png,1314.1185
type_1,lila_stick.png,1166.4477
type_1,grey_arrow.png,1562.7794
type_1,frog_kot.png,2416.9309
type_2,black_arrow.png,1259.7605
type_2,pink_purple_asterix.png,1776.7894
type_2,lime_moon.png,1113.9588
type_1,burgundy_spaka.png,1526.3678
type_1,turquoisedark_yes.png,2031.0267
type_1,brown_diamond.png,1343.2416
type_2,black_arrow.png,1500.5177
type_2,blue_triangle.png,1397.9177
type_2,pink_hourglass.png,1720.1505
