triplet_name,shape_name,RT
type_2,oceanblue_splash.png,4597.3969
type_2,yellow_srp.png,1480.2382
type_2,lime_moon.png,3126.8716
type_3,turquoisedark_yes.png,1610.5926
type_3,burgundy_spaka.png,1834.3475
type_3,lila_stick.png,2580.1678
type_2,oceanblue_splash.png,2371.0507
type_2,sonce_lok.png,2248.0451
type_2,purple_circle.png,1810.1988
type_1,blue_triangle.png,1675.8818
type_1,pink_hourglass.png,1692.2411
type_1,red_heart.png,2404.4987
type_2,fuxia_flag.png,3149.1993
type_2,yellow_srp.png,1790.7596
type_2,lime_moon.png,1853.0211
type_3,turquoisedark_yes.png,2075.2015
type_3,burgundy_spaka.png,2064.892
type_3,pale_cross.png,1614.6228
type_3,turquoisedark_yes.png,1547.5979
type_3,turquoise_cross.png,1945.5169
type_3,grey_arrow.png,1302.2389
type_1,brown_diamond.png,1720.2975
type_1,pink_hourglass.png,1317.6888
type_1,pink_purple_asterix.png,2009.9202
type_1,blue_triangle.png,2052.3257
type_1,frog_kot.png,1736.2058
type_1,green_pentagonn.png,1678.6098
type_2,fuxia_flag.png,3442.9197
type_2,sonce_lok.png,2059.5102
type_2,purple_circle.png,2623.2373
type_1,brown_diamond.png,2349.8047
type_1,frog_kot.png,2240.3067
type_1,black_arrow.png,2650.1468
type_3,turquoisedark_yes.png,2389.7917
type_3,turquoise_cross.png,2422.7561
type_3,orange_square.png,2866.8994
type_3,turquoisedark_yes.png,1470.4965
type_3,turquoise_cross.png,1672.5235
type_3,orange_square.png,2123.601
type_3,turquoisedark_yes.png,1399.4688
type_3,burgundy_spaka.png,1389.6687
type_3,lila_stick.png,1763.758
type_1,blue_triangle.png,787.4704
type_1,pink_hourglass.png,2034.2787
type_1,red_heart.png,1176.7606
type_2,fuxia_flag.png,1083.6862
type_2,yellow_srp.png,1251.3057
type_2,lime_moon.png,1594.3027
type_1,brown_diamond.png,1354.451
type_1,pink_hourglass.png,1340.975
type_1,pink_purple_asterix.png,1384.476
type_2,oceanblue_splash.png,1607.4462
type_2,sonce_lok.png,1219.7295
type_2,purple_circle.png,1168.3841
type_2,fuxia_flag.png,1299.9781
type_2,sonce_lok.png,1181.9792
type_2,purple_circle.png,1458.9036
type_3,turquoisedark_yes.png,1745.4564
type_3,turquoise_cross.png,1477.9238
type_3,grey_arrow.png,2356.8424
type_3,turquoisedark_yes.png,1657.7513
type_3,burgundy_spaka.png,2718.3916
type_3,pale_cross.png,2399.2317
type_1,brown_diamond.png,2548.1315
type_1,frog_kot.png,1800.7634
type_1,black_arrow.png,2679.2423
type_2,oceanblue_splash.png,1924.4754
type_2,yellow_srp.png,1735.7371
type_2,lime_moon.png,2606.5242
type_1,blue_triangle.png,1803.7155
type_1,frog_kot.png,1940.3102
type_1,green_pentagonn.png,1330.724
type_2,oceanblue_splash.png,1461.8112
type_2,yellow_srp.png,1713.267
type_2,lime_moon.png,2789.4601
type_1,brown_diamond.png,1165.6479
type_1,frog_kot.png,1375.3674
type_1,black_arrow.png,1504.8211
type_3,turquoisedark_yes.png,1927.3331
type_3,burgundy_spaka.png,1175.5505
type_3,pale_cross.png,1767.7535
type_2,fuxia_flag.png,1465.1262
type_2,sonce_lok.png,1232.6726
type_2,purple_circle.png,1147.9047
type_3,turquoisedark_yes.png,1182.4228
type_3,burgundy_spaka.png,1299.7755
type_3,lila_stick.png,2058.988
type_2,fuxia_flag.png,1156.1958
type_2,yellow_srp.png,1356.0876
type_2,lime_moon.png,1186.0734
type_3,turquoisedark_yes.png,1675.9607
type_3,turquoise_cross.png,1483.7374
type_3,grey_arrow.png,1468.9615
type_1,blue_triangle.png,1363.5741
type_1,pink_hourglass.png,1603.9981
type_1,red_heart.png,1131.0155
type_2,oceanblue_splash.png,1733.7854
type_2,sonce_lok.png,3623.6414
type_2,purple_circle.png,1012.7821
type_1,brown_diamond.png,1170.2689
type_1,pink_hourglass.png,1486.1478
type_1,pink_purple_asterix.png,1438.9748
type_1,blue_triangle.png,1687.5252
type_1,frog_kot.png,987.9603001
type_1,green_pentagonn.png,1122.6785
type_3,turquoisedark_yes.png,762.0915
type_3,turquoise_cross.png,987.8002
type_3,orange_square.png,989.4578001
type_1,blue_triangle.png,1071.5295
type_1,frog_kot.png,1100.7798
type_1,green_pentagonn.png,845.7981
type_1,brown_diamond.png,827.4543
type_1,frog_kot.png,848.3179001
type_1,black_arrow.png,1168.0552
type_2,fuxia_flag.png,887.8723
type_2,sonce_lok.png,988.5473
type_2,purple_circle.png,1064.6771
type_2,oceanblue_splash.png,978.9024
type_2,yellow_srp.png,1039.2095
type_2,lime_moon.png,1089.4132
type_3,turquoisedark_yes.png,1049.083
type_3,burgundy_spaka.png,1089.9055
type_3,pale_cross.png,1170.6586
type_1,blue_triangle.png,1079.4373
type_1,pink_hourglass.png,1217.5307
type_1,red_heart.png,1086.9922
type_3,turquoisedark_yes.png,1102.0758
type_3,turquoise_cross.png,1280.4783
type_3,orange_square.png,1718.2062
type_3,turquoisedark_yes.png,1258.7968
type_3,burgundy_spaka.png,1335.4334
type_3,lila_stick.png,1367.4722
type_3,turquoisedark_yes.png,1614.2407
type_3,turquoise_cross.png,1119.3005
type_3,grey_arrow.png,1330.3714
type_2,oceanblue_splash.png,1501.4629
type_2,sonce_lok.png,1948.7236
type_2,purple_circle.png,829.8318001
type_1,brown_diamond.png,915.1536
type_1,pink_hourglass.png,915.5319
type_1,pink_purple_asterix.png,718.9122
type_2,fuxia_flag.png,720.7834
type_2,yellow_srp.png,808.3736
type_2,lime_moon.png,823.4914
type_1,blue_triangle.png,751.4188001
type_1,pink_hourglass.png,893.3646
type_1,red_heart.png,829.2828
type_1,blue_triangle.png,988.3085
type_1,frog_kot.png,869.0841
type_1,green_pentagonn.png,807.4460999
type_3,turquoisedark_yes.png,838.6194
type_3,turquoise_cross.png,756.5911
type_3,grey_arrow.png,683.2919
type_1,brown_diamond.png,1086.1837
type_1,frog_kot.png,1160.4429
