triplet_name,shape_name,RT
type_2,turquoise_cross.png,2073.5921
type_2,lime_moon.png,2355.9783
type_2,green_pentagonn.png,5667.0622
type_2,pale_cross.png,1785.1113
type_2,lime_moon.png,1650.7311
type_2,green_pentagonn.png,3727.9925
type_2,pale_cross.png,6017.6769
type_2,pink_hourglass.png,1432.0329
type_2,blue_triangle.png,1795.0334
type_1,grey_arrow.png,1783.2633
type_1,turquoisedark_yes.png,1076.2094
type_1,yellow_srp.png,3518.8955
type_1,fuxia_flag.png,2143.5916
type_1,brown_diamond.png,2057.6986
type_1,oceanblue_splash.png,1325.0213
type_3,sonce_lok.png,1417.061
type_3,pink_purple_asterix.png,1066.8674
type_3,orange_square.png,1579.9187
type_1,grey_arrow.png,2743.389
type_1,brown_diamond.png,2375.0296
type_1,black_arrow.png,1822.6919
type_3,sonce_lok.png,1843.2685
type_3,pink_purple_asterix.png,5593.9963
type_3,burgundy_spaka.png,2919.6432
type_3,sonce_lok.png,1211.6438
type_3,lila_stick.png,1385.2459
type_3,frog_kot.png,1216.0913
type_3,sonce_lok.png,893.6092
type_3,lila_stick.png,1001.6375
type_3,purple_circle.png,887.2295
type_2,turquoise_cross.png,2163.9769
type_2,pink_hourglass.png,1741.4003
type_2,blue_triangle.png,1724.5282
type_1,fuxia_flag.png,1323.9897
type_1,turquoisedark_yes.png,1907.2956
type_1,red_heart.png,1483.0292
type_1,grey_arrow.png,2232.8902
type_1,turquoisedark_yes.png,1858.9284
type_1,yellow_srp.png,10960.8413
type_3,sonce_lok.png,1258.2825
type_3,lila_stick.png,5142.4954
type_3,frog_kot.png,1249.3073
type_3,sonce_lok.png,880.0886001
type_3,lila_stick.png,3322.7957
type_3,purple_circle.png,1065.9533
type_1,grey_arrow.png,894.5678
type_1,brown_diamond.png,1925.9489
type_1,black_arrow.png,1345.2505
type_2,pale_cross.png,1541.963
type_2,lime_moon.png,675.2101
type_2,green_pentagonn.png,1121.9919
type_1,fuxia_flag.png,1898.2837
type_1,brown_diamond.png,1560.0253
type_1,oceanblue_splash.png,739.8543999
type_3,sonce_lok.png,1253.966
