triplet_name,shape_name,RT
type_3,turquoisedark_yes.png,1444.3693
type_3,blue_triangle.png,2159.6446
type_3,pale_cross.png,2516.4813
type_3,turquoisedark_yes.png,2225.5332
type_3,blue_triangle.png,1641.937
type_3,lime_moon.png,2181.4936
type_1,burgundy_spaka.png,2475.0533
type_1,yellow_srp.png,1942.7305
type_1,turquoise_cross.png,2078.4351
type_1,burgundy_spaka.png,1463.383
type_1,red_heart.png,1527.9914
type_1,black_arrow.png,1566.8845
type_1,pink_purple_asterix.png,1913.5625
type_1,red_heart.png,3450.3586
type_1,brown_diamond.png,1358.557
type_1,pink_purple_asterix.png,1729.9989
type_1,yellow_srp.png,1470.7693
type_1,oceanblue_splash.png,1374.9201
type_3,turquoisedark_yes.png,1459.1659
type_3,orange_square.png,1662.0461
type_3,pink_hourglass.png,1747.646
type_2,green_pentagonn.png,1376.9841
type_2,fuxia_flag.png,1517.0255
type_2,lila_stick.png,1602.1865
type_2,frog_kot.png,1629.7807
type_2,sonce_lok.png,1486.9426
type_2,purple_circle.png,1655.985
type_2,frog_kot.png,1633.3652
type_2,fuxia_flag.png,1463.1271
type_2,lila_stick.png,1284.1762
type_3,turquoisedark_yes.png,1567.0525
type_3,orange_square.png,1517.4689
type_3,grey_arrow.png,1537.9633
type_2,green_pentagonn.png,1652.2768
type_2,sonce_lok.png,1377.7529
type_2,purple_circle.png,2130.1481
type_1,burgundy_spaka.png,2318.9124
type_1,red_heart.png,1691.3743
type_1,black_arrow.png,1565.3582
type_3,turquoisedark_yes.png,1351.0257
type_3,blue_triangle.png,1789.3196
type_3,lime_moon.png,2329.3776
type_2,frog_kot.png,1385.6518
type_2,sonce_lok.png,1562.4471
type_2,purple_circle.png,2068.5235
type_2,green_pentagonn.png,1173.527
type_2,sonce_lok.png,1701.3592
type_2,purple_circle.png,1977.2764
type_2,frog_kot.png,1372.2596
type_2,fuxia_flag.png,1564.6423
type_2,lila_stick.png,1778.8213
type_1,pink_purple_asterix.png,1676.7364
type_1,red_heart.png,1624.7247
type_1,brown_diamond.png,1468.1176
type_3,turquoisedark_yes.png,1498.0416
type_3,orange_square.png,1445.8745
type_3,pink_hourglass.png,1347.3906
type_2,green_pentagonn.png,1316.4625
type_2,fuxia_flag.png,1311.4647
type_2,lila_stick.png,1414.4341
type_1,burgundy_spaka.png,1615.1053
type_1,yellow_srp.png,1338.0112
type_1,turquoise_cross.png,1335.0292
type_1,pink_purple_asterix.png,1419.7037
type_1,yellow_srp.png,1385.6895
type_1,oceanblue_splash.png,1490.3744
type_3,turquoisedark_yes.png,1348.0324
type_3,blue_triangle.png,1659.6882
type_3,pale_cross.png,2095.0882
type_3,turquoisedark_yes.png,1018.1559
type_3,orange_square.png,1554.6991
type_3,grey_arrow.png,1208.1621
type_2,frog_kot.png,1456.4947
type_2,fuxia_flag.png,1522.5912
type_2,lila_stick.png,1218.9202
type_1,pink_purple_asterix.png,1248.905
type_1,yellow_srp.png,1162.8254
type_1,oceanblue_splash.png,1415.9296
type_3,turquoisedark_yes.png,1305.0193
type_3,orange_square.png,1524.1508
type_3,pink_hourglass.png,1546.8862
type_3,turquoisedark_yes.png,1356.2714
type_3,orange_square.png,1310.7978
type_3,grey_arrow.png,1435.9592
type_1,burgundy_spaka.png,1230.7367
type_1,red_heart.png,1250.1143
type_1,black_arrow.png,1434.5649
type_1,burgundy_spaka.png,1445.985
type_1,yellow_srp.png,1452.1175
type_1,turquoise_cross.png,1182.7271
type_2,frog_kot.png,1278.6092
type_2,sonce_lok.png,1405.9881
type_2,purple_circle.png,1334.6711
type_2,green_pentagonn.png,1310.1989
type_2,sonce_lok.png,1130.2464
type_2,purple_circle.png,1353.6781
type_2,green_pentagonn.png,1478.9087
type_2,fuxia_flag.png,1364.568
type_2,lila_stick.png,1431.2251
type_3,turquoisedark_yes.png,1033.2374
type_3,blue_triangle.png,1170.7752
type_3,pale_cross.png,1270.6166
type_3,turquoisedark_yes.png,1143.1607
type_3,blue_triangle.png,1308.3547
type_3,lime_moon.png,2001.2375
type_1,pink_purple_asterix.png,1215.1135
type_1,red_heart.png,1233.2075
type_1,brown_diamond.png,1075.7611
type_1,burgundy_spaka.png,1108.2956
type_1,yellow_srp.png,1207.3518
type_1,turquoise_cross.png,1075.6089
type_1,pink_purple_asterix.png,1201.9107
type_1,red_heart.png,1262.4726
type_1,brown_diamond.png,1181.0838
type_3,turquoisedark_yes.png,1199.3025
type_3,orange_square.png,1131.9076
type_3,pink_hourglass.png,1144.6663
type_2,green_pentagonn.png,1783.2383
type_2,fuxia_flag.png,1051.6041
type_2,lila_stick.png,1062.1317
type_1,pink_purple_asterix.png,1197.3723
type_1,yellow_srp.png,1394.5743
type_1,oceanblue_splash.png,1393.0342
type_2,frog_kot.png,1245.9086
type_2,fuxia_flag.png,1251.4914
type_2,lila_stick.png,1035.7702
type_3,turquoisedark_yes.png,1283.8259
type_3,orange_square.png,1230.8847
type_3,grey_arrow.png,1178.6498
type_1,burgundy_spaka.png,1214.0108
type_1,red_heart.png,1043.421
type_1,black_arrow.png,1086.6991
type_2,green_pentagonn.png,1104.876
type_2,sonce_lok.png,1167.3821
type_2,purple_circle.png,1038.0142
type_2,frog_kot.png,1104.0489
type_2,sonce_lok.png,1254.4885
type_2,purple_circle.png,1314.081
type_3,turquoisedark_yes.png,1499.0186
type_3,blue_triangle.png,1095.2202
type_3,lime_moon.png,1309.5069
type_3,turquoisedark_yes.png,1277.8079
type_3,blue_triangle.png,1251.1293
type_3,pale_cross.png,970.9521
type_2,frog_kot.png,1226.042
type_2,fuxia_flag.png,1175.6768
type_2,lila_stick.png,1510.7127
type_1,pink_purple_asterix.png,1238.0907
type_1,red_heart.png,1438.6945
type_1,brown_diamond.png,1063.3818
type_1,burgundy_spaka.png,1115.323
type_1,red_heart.png,975.5605
type_1,black_arrow.png,1178.3553
type_3,turquoisedark_yes.png,989.3113
type_3,blue_triangle.png,1241.0434
type_3,lime_moon.png,1202.2514
type_2,green_pentagonn.png,1082.5721
type_2,sonce_lok.png,1115.55
type_2,purple_circle.png,904.5466
type_3,turquoisedark_yes.png,933.9874
type_3,orange_square.png,1525.834
type_3,pink_hourglass.png,1200.5331
type_1,pink_purple_asterix.png,1031.4159
type_1,yellow_srp.png,1074.3588
type_1,oceanblue_splash.png,1099.633
type_2,frog_kot.png,1091.7935
type_2,sonce_lok.png,948.5091
type_2,purple_circle.png,1153.0698
type_3,turquoisedark_yes.png,951.2782
type_3,orange_square.png,1135.9268
type_3,grey_arrow.png,908.9048
type_3,turquoisedark_yes.png,1227.7313
type_3,blue_triangle.png,1195.8749
type_3,pale_cross.png,1151.0624
type_2,green_pentagonn.png,1306.3633
type_2,fuxia_flag.png,1360.2184
type_2,lila_stick.png,1382.7236
type_1,burgundy_spaka.png,856.1988
type_1,yellow_srp.png,1147.5523
type_1,turquoise_cross.png,968.4076
type_2,green_pentagonn.png,1159.1861
type_2,fuxia_flag.png,1075.3934
type_2,lila_stick.png,1221.2668
type_3,turquoisedark_yes.png,1105.1108
type_3,blue_triangle.png,999.6151
type_3,pale_cross.png,1086.3734
type_2,frog_kot.png,1235.6099
type_2,fuxia_flag.png,1153.8153
type_2,lila_stick.png,1069.6908
type_2,green_pentagonn.png,1129.7629
type_2,sonce_lok.png,1035.9758
type_2,purple_circle.png,988.7182
type_3,turquoisedark_yes.png,1247.6334
